data	target	positive_counts	negative_counts	A:I_ratio	ML_model	num_trials	best_trial	tp(train)	fp(train)	fn(train)	tn(train)	tp	fp	fn	tn	balanced_accuracy(train)	balanced_accuracy	precision(train)	precision	recall(train)	recall	f1_score(train)	f1_score(validation)	f1_score	roc_auc_score(train)	roc_auc_score	mcc(train)	mcc	pr_auc_score(train)	pr_auc_score	time
Cell Painting	P12931	14 (0.34%)	4086 (437785.71%)	0.0034	GradientBoosting	200	37	12	0	0	111	0	0	2	29	1.0	0.5	1.0	0.0	1.0	0.0	1.0	0.4933333333333333	0.0	1.0	0.6724137931034483	1.0	0.0	1.0	0.1805555555555555	2.721075836817424
Cell Painting	P12931	14 (0.34%)	4086 (437785.71%)	0.0034	XGBoost	200	6	10	0	2	111	0	0	2	29	0.9166666666666669	0.5	1.0	0.0	0.8333333333333334	0.0	0.9090909090909092	0.2333333333333333	0.0	0.9166666666666669	0.7586206896551724	0.9047563599093738	0.0	0.8495934959349594	0.5625	19.808728023370108
Cell Painting	P13569	15 (0.37%)	4085 (435733.33%)	0.0037	GradientBoosting	200	191	11	28	2	91	1	7	1	24	0.8054298642533937	0.6370967741935484	0.282051282051282	0.125	0.8461538461538461	0.5	0.4230769230769231	0.3314285714285715	0.2	0.8054298642533937	0.6774193548387097	0.3989448598789722	0.1526645067227586	0.2538102922718307	0.1555555555555555	4.406994891166687
Cell Painting	P13569	15 (0.37%)	4085 (435733.33%)	0.0037	XGBoost	200	199	0	6	13	113	0	1	2	30	0.4747899159663865	0.4838709677419355	0.0	0.0	0.0	0.0	0.0	0.2358333333333333	0.0	0.4747899159663865	0.1129032258064516	-0.0721254520424859	-0.0449013255066937	0.0984848484848484	0.0481601731601731	4.449013670285543
Cell Painting	P13945	30 (0.73%)	4070 (420566.67%)	0.0074	GradientBoosting	200	171	23	21	1	219	2	4	4	56	0.9354166666666668	0.6333333333333333	0.5227272727272727	0.3333333333333333	0.9583333333333334	0.3333333333333333	0.6764705882352942	0.3509523809523809	0.3333333333333333	0.9354166666666668	0.7166666666666667	0.6717514421272202	0.2666666666666666	0.5047348484848485	0.2912806148100265	1.2512608806292216
Cell Painting	P13945	30 (0.73%)	4070 (420566.67%)	0.0074	XGBoost	200	148	15	1	9	239	0	1	6	59	0.8104166666666667	0.4916666666666666	0.9375	0.0	0.625	0.0	0.75	0.2142857142857143	0.0	0.8104166666666667	0.6347222222222222	0.747998000040452	-0.0392232270276368	0.6200284090909091	0.1758578431372549	10.289797604084017
Cell Painting	P14061	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	199	8	5	0	75	0	6	2	14	0.96875	0.35	0.6153846153846154	0.0	1.0	0.0	0.761904761904762	0.3666666666666667	0.0	0.96875	0.5249999999999999	0.75955452531275	-0.1936491673103708	0.6153846153846154	0.1324786324786324	1.020711147785187
Cell Painting	P14061	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	10	8	80	0	0	2	20	0	0	0.5	0.5	0.0909090909090909	0.0909090909090909	1.0	1.0	0.1666666666666666	0.1512840071192474	0.1666666666666666	0.5	0.375	0.0	0.0	0.0909090909090909	0.0839160839160839	9.725984104474383
Cell Painting	P14416	132 (3.22%)	3968 (399806.06%)	0.0333	GradientBoosting	200	148	103	210	3	845	18	78	8	187	0.8863229902530627	0.6989840348330913	0.329073482428115	0.1875	0.9716981132075472	0.6923076923076923	0.4916467780429594	0.4119185815727958	0.2950819672131147	0.8863229902530627	0.8014513788098694	0.5015215709272833	0.241437606632888	0.3223440613102017	0.2637500331536698	166.76449820200602
Cell Painting	P14416	132 (3.22%)	3968 (399806.06%)	0.0333	XGBoost	200	157	100	242	6	813	24	88	2	177	0.857006170079585	0.7955007256894049	0.2923976608187134	0.2142857142857142	0.9433962264150944	0.9230769230769232	0.4464285714285714	0.4085297353798756	0.3478260869565217	0.857006170079585	0.820899854862119	0.451159260598041	0.3464676030753407	0.2810148084853057	0.2496522240501424	27.257484964529677
Cell Painting	P14607	19 (0.46%)	4081 (429578.95%)	0.0047	GradientBoosting	200	165	14	47	1	105	1	5	3	33	0.8120614035087719	0.5592105263157895	0.2295081967213114	0.1666666666666666	0.9333333333333332	0.25	0.3684210526315789	0.346060606060606	0.2	0.8120614035087719	0.8421052631578948	0.370612127380689	0.0993399267798782	0.2201956742253198	0.4519230769230769	7.623289163907369
Cell Painting	P14607	19 (0.46%)	4081 (429578.95%)	0.0047	XGBoost	200	101	1	2	14	150	0	0	4	38	0.5267543859649123	0.5	0.3333333333333333	0.0	0.0666666666666666	0.0	0.1111111111111111	0.2916666666666666	0.0	0.5267543859649122	0.7532894736842105	0.1151886943928617	0.0	0.1060545575515635	0.3333333333333333	5.5297683318456015
Cell Painting	P14867	13 (0.32%)	4087 (440138.46%)	0.0032	GradientBoosting	200	36	9	0	0	105	1	0	3	25	1.0	0.625	1.0	1.0	1.0	0.25	1.0	0.2666666666666666	0.4	1.0	0.62	1.0	0.472455591261534	1.0	0.3944805194805195	1.64092302719752
Cell Painting	P14867	13 (0.32%)	4087 (440138.46%)	0.0032	XGBoost	200	156	0	0	9	105	0	0	4	25	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.2476190476190475	0.0	0.5	0.46	0.0	0.0	0.0789473684210526	0.1619935254803675	12.68999281724294
Cell Painting	P14902	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	1	9	0	0	96	1	2	2	22	1.0	0.625	1.0	0.3333333333333333	1.0	0.3333333333333333	1.0	0.2	0.3333333333333333	1.0	0.6805555555555556	1.0	0.25	1.0	0.4512820512820513	18.17388281027476
Cell Painting	P14902	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	40	0	0	9	96	0	1	3	23	0.5	0.4791666666666667	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.5	0.5833333333333334	0.0	-0.0693375245281536	0.0857142857142857	0.1619047619047619	7.78149383465449
Cell Painting	P15121	13 (0.32%)	4087 (440138.46%)	0.0032	GradientBoosting	200	49	9	0	0	105	0	1	4	24	1.0	0.48	1.0	0.0	1.0	0.0	1.0	0.3333333333333333	0.0	1.0	0.5800000000000001	1.0	-0.0755928946018454	1.0	0.2505541871921182	2.8137726465861004
Cell Painting	P15121	13 (0.32%)	4087 (440138.46%)	0.0032	XGBoost	200	106	1	1	8	104	0	0	4	25	0.5507936507936508	0.5	0.5	0.0	0.1111111111111111	0.0	0.1818181818181818	0.3333333333333333	0.0	0.5507936507936508	0.1899999999999999	0.2086562123829204	0.0	0.1257309941520467	0.1043985970456558	11.174122762680051
Cell Painting	P15538	11 (0.27%)	4089 (446072.73%)	0.0027	GradientBoosting	200	171	8	0	0	88	1	6	2	16	1.0	0.5303030303030303	1.0	0.1428571428571428	1.0	0.3333333333333333	1.0	0.2133333333333333	0.2	1.0	0.409090909090909	1.0	0.0438634463306512	1.0	0.2438672438672438	1.948446261882782
Cell Painting	P15538	11 (0.27%)	4089 (446072.73%)	0.0027	XGBoost	200	148	0	0	8	88	0	0	3	22	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.1781954887218045	0.0	0.5	0.7575757575757576	0.0	0.0	0.0833333333333333	0.2666666666666666	13.038371749718983
Cell Painting	P15823	91 (2.22%)	4009 (405305.49%)	0.0227	GradientBoosting	200	145	68	71	3	658	9	27	11	154	0.9301763944434784	0.650414364640884	0.4892086330935252	0.25	0.9577464788732394	0.45	0.6476190476190476	0.414685657060198	0.3214285714285714	0.9301763944434784	0.8160220994475138	0.6457454867555806	0.2348444883357015	0.4722878457797143	0.336783179439357	5.51549909512202
Cell Painting	P15823	91 (2.22%)	4009 (405305.49%)	0.0227	XGBoost	200	101	66	101	5	628	12	32	8	149	0.8955157557139821	0.7116022099447514	0.3952095808383233	0.2727272727272727	0.9295774647887324	0.6	0.5546218487394958	0.3649588725450795	0.3749999999999999	0.8955157557139821	0.7908839779005525	0.5535114794468636	0.3063573580234382	0.3736279202159062	0.2177908159298975	24.69445482492447
Cell Painting	P16234	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	25	8	0	0	80	1	1	1	19	1.0	0.725	1.0	0.5	1.0	0.5	1.0	0.5142857142857143	0.5	1.0	0.925	1.0	0.45	1.0	0.5	13.864811050891875
Cell Painting	P16234	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	198	4	2	4	78	0	1	2	19	0.7375	0.475	0.6666666666666666	0.0	0.5	0.0	0.5714285714285715	0.2387301587301587	0.0	0.7374999999999999	0.9	0.541752651086591	-0.0690065559342354	0.3787878787878788	0.45	14.063921920458476
Cell Painting	P16591	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	46	9	0	0	96	0	0	3	24	1.0	0.5	1.0	0.0	1.0	0.0	1.0	0.2666666666666667	0.0	1.0	0.6944444444444445	1.0	0.0	1.0	0.2051948051948052	17.989396055539448
Cell Painting	P16591	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	10	8	75	1	21	2	20	1	4	0.5538194444444444	0.4166666666666666	0.0963855421686747	0.0909090909090909	0.8888888888888888	0.6666666666666666	0.1739130434782608	0.1480693219823654	0.16	0.5538194444444444	0.5277777777777779	0.0740415822110287	-0.1348399724926484	0.0951998470070759	0.1777777777777777	8.526267496744792
Cell Painting	P17252	13 (0.32%)	4087 (440138.46%)	0.0032	GradientBoosting	200	107	9	0	0	105	1	2	3	23	1.0	0.585	1.0	0.3333333333333333	1.0	0.25	1.0	0.4466666666666666	0.2857142857142857	1.0	0.7	1.0	0.1924870958045813	1.0	0.4670833333333333	4.741319870948791
Cell Painting	P17252	13 (0.32%)	4087 (440138.46%)	0.0032	XGBoost	200	53	1	1	8	104	0	0	4	25	0.5507936507936508	0.5	0.5	0.0	0.1111111111111111	0.0	0.1818181818181818	0.1805347985347985	0.0	0.5507936507936508	0.43	0.2086562123829204	0.0	0.1257309941520467	0.1454691142191142	7.796553341547648
Cell Painting	P17861	18 (0.44%)	4082 (430877.78%)	0.0044	GradientBoosting	200	136	15	2	0	141	1	2	2	35	0.993006993006993	0.6396396396396397	0.8823529411764706	0.3333333333333333	1.0	0.3333333333333333	0.9375	0.7690909090909092	0.3333333333333333	0.993006993006993	0.7387387387387387	0.9327445205417054	0.2792792792792792	0.8823529411764706	0.4374176548089591	28.199483267466228
Cell Painting	P17861	18 (0.44%)	4082 (430877.78%)	0.0044	XGBoost	200	10	15	0	0	143	1	0	2	37	1.0	0.6666666666666666	1.0	1.0	1.0	0.3333333333333333	1.0	0.5222222222222223	0.5	1.0	0.8738738738738739	1.0	0.5623515948579824	1.0	0.5119047619047619	21.21342464288076
Cell Painting	P17948	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	34	9	0	0	96	0	0	3	24	1.0	0.5	1.0	0.0	1.0	0.0	1.0	0.4666666666666667	0.0	1.0	0.7222222222222222	1.0	0.0	1.0	0.3304093567251461	4.5455401619275415
Cell Painting	P17948	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	93	7	0	2	96	0	1	3	23	0.8888888888888888	0.4791666666666667	1.0	0.0	0.7777777777777778	0.0	0.8750000000000001	0.3142857142857143	0.0	0.8888888888888888	0.6041666666666666	0.8728715609439694	-0.0693375245281536	0.7968253968253969	0.2592592592592592	7.176031506061554
Cell Painting	P18031	11 (0.27%)	4089 (446072.73%)	0.0027	GradientBoosting	200	197	8	0	0	88	1	6	2	16	1.0	0.5303030303030303	1.0	0.1428571428571428	1.0	0.3333333333333333	1.0	0.4704761904761904	0.2	1.0	0.7272727272727273	1.0	0.0438634463306512	1.0	0.3214285714285714	9.56918923854828
Cell Painting	P18031	11 (0.27%)	4089 (446072.73%)	0.0027	XGBoost	200	62	0	0	8	88	0	0	3	22	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.2133333333333333	0.0	0.5	0.3484848484848484	0.0	0.0	0.0833333333333333	0.1417543859649122	13.421916004021964
Cell Painting	P18089	104 (2.54%)	3996 (403442.31%)	0.026	GradientBoosting	200	190	78	135	3	699	14	41	9	165	0.9005462296829203	0.7048332629801604	0.3661971830985915	0.2545454545454545	0.9629629629629628	0.6086956521739131	0.5306122448979591	0.3766566416040101	0.358974358974359	0.9005462296829202	0.8087800759814268	0.5384555041716277	0.2882518068774726	0.3559130129899005	0.3091604938712699	43.95827958981196
Cell Painting	P18089	104 (2.54%)	3996 (403442.31%)	0.026	XGBoost	200	172	79	155	2	679	13	51	10	155	0.8947286615152323	0.6588222878851836	0.3376068376068376	0.203125	0.9753086419753086	0.5652173913043478	0.5015873015873016	0.3140723613073449	0.2988505747126437	0.8947286615152322	0.7566483748417053	0.5140113486534458	0.2127683436111456	0.3314566586576301	0.2188263321134119	62.33114610115687
Cell Painting	P18507	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	190	9	9	0	87	0	0	3	24	0.953125	0.5	0.5	0.0	1.0	0.0	0.6666666666666666	0.4142857142857143	0.0	0.953125	0.7013888888888888	0.6731456008918131	0.0	0.5	0.3476190476190476	6.039693713188171
Cell Painting	P18507	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	183	9	96	0	0	3	24	0	0	0.5	0.5	0.0857142857142857	0.1111111111111111	1.0	1.0	0.1578947368421052	0.2211462450592884	0.1999999999999999	0.5	0.4791666666666667	0.0	0.0	0.0857142857142857	0.1111111111111111	8.476980491479237
Cell Painting	P18825	101 (2.46%)	3999 (403859.41%)	0.0253	GradientBoosting	200	152	72	96	4	716	9	33	16	165	0.9145709100337048	0.5966666666666667	0.4285714285714285	0.2142857142857142	0.9473684210526316	0.36	0.5901639344262295	0.3906858320375216	0.2686567164179104	0.9145709100337048	0.7234343434343434	0.592233189605062	0.1560074742372622	0.4105195420984894	0.1943442602482051	11.13971738020579
Cell Painting	P18825	101 (2.46%)	3999 (403859.41%)	0.0253	XGBoost	200	194	68	122	8	690	10	35	15	163	0.872245268343272	0.6116161616161616	0.3578947368421052	0.2222222222222222	0.8947368421052632	0.4	0.5112781954887218	0.2854323944306966	0.2857142857142857	0.872245268343272	0.7818181818181817	0.5078547054832863	0.1754863821171857	0.3292306156572084	0.224604876650773	28.436586276690164
Cell Painting	P18841	13 (0.32%)	4087 (440138.46%)	0.0032	GradientBoosting	200	87	9	15	0	90	1	6	3	19	0.9285714285714286	0.505	0.375	0.1428571428571428	1.0	0.25	0.5454545454545454	0.5533333333333333	0.1818181818181818	0.9285714285714286	0.49	0.5669467095138409	0.0080582296402538	0.375	0.2439655172413793	5.2190566221872965
Cell Painting	P18841	13 (0.32%)	4087 (440138.46%)	0.0032	XGBoost	200	132	0	0	9	105	0	0	4	25	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.2796689976689976	0.0	0.5	0.4549999999999999	0.0	0.0	0.0789473684210526	0.1713854489164086	9.990110556284586
Cell Painting	P18901	73 (1.78%)	4027 (408216.44%)	0.0181	GradientBoosting	200	176	57	89	0	496	10	29	6	116	0.923931623931624	0.7125	0.3904109589041096	0.2564102564102564	1.0	0.625	0.5615763546798029	0.3595025788967567	0.3636363636363636	0.923931623931624	0.8237068965517241	0.5753391205348749	0.2967704830843132	0.3904109589041096	0.3128306945667948	7.499219723542532
Cell Painting	P18901	73 (1.78%)	4027 (408216.44%)	0.0181	XGBoost	200	179	54	20	3	565	4	13	12	132	0.9565901934322988	0.5801724137931035	0.7297297297297297	0.2352941176470588	0.9473684210526316	0.25	0.8244274809160306	0.2274965034965034	0.2424242424242424	0.9565901934322988	0.8137931034482758	0.8133583103743866	0.1560965270614599	0.6959957990454794	0.2903363468603673	36.465368962287904
Cell Painting	P19838	44 (1.07%)	4056 (414818.18%)	0.0108	GradientBoosting	200	197	35	6	0	346	1	4	8	84	0.9914772727272728	0.5328282828282829	0.8536585365853658	0.2	1.0	0.1111111111111111	0.9210526315789476	0.3528693528693528	0.1428571428571428	0.9914772727272728	0.6553030303030303	0.9160281321022082	0.0861513003528172	0.8536585365853658	0.1892590771598062	74.12447353204091
Cell Painting	P19838	44 (1.07%)	4056 (414818.18%)	0.0108	XGBoost	200	130	7	6	28	346	2	2	7	86	0.5914772727272727	0.5997474747474747	0.5384615384615384	0.5	0.2	0.2222222222222222	0.2916666666666667	0.2971428571428571	0.3076923076923076	0.5914772727272727	0.6275252525252526	0.2912333330316534	0.2910871447878764	0.1800437288809382	0.2415163730761018	23.16855409145355
Cell Painting	P20309	66 (1.61%)	4034 (409512.12%)	0.0164	GradientBoosting	200	171	51	50	1	478	7	12	7	120	0.9430361305361306	0.7045454545454546	0.504950495049505	0.3684210526315789	0.9807692307692308	0.5	0.6666666666666666	0.3685680813439433	0.4242424242424242	0.9430361305361306	0.8760822510822511	0.6675123887781296	0.3580075216044684	0.4969640465372797	0.4106636572405803	21.736111680666607
Cell Painting	P20309	66 (1.61%)	4034 (409512.12%)	0.0164	XGBoost	200	176	35	47	17	481	2	16	12	116	0.7920308857808858	0.5108225108225108	0.4268292682926829	0.1111111111111111	0.6730769230769231	0.1428571428571428	0.5223880597014926	0.2894205209994684	0.125	0.7920308857808858	0.6536796536796536	0.4789121077544189	0.0193850877166348	0.3165992754091997	0.1470605347375652	12.498162710666657
Cell Painting	P20813	32 (0.78%)	4068 (419512.5%)	0.0079	GradientBoosting	200	124	26	8	0	247	1	5	5	60	0.984313725490196	0.5448717948717949	0.7647058823529411	0.1666666666666666	1.0	0.1666666666666666	0.8666666666666666	0.3333333333333333	0.1666666666666666	0.984313725490196	0.7692307692307692	0.8606480753323283	0.0897435897435897	0.7647058823529411	0.2391691861929957	4.358269683519999
Cell Painting	P20813	32 (0.78%)	4068 (419512.5%)	0.0079	XGBoost	200	82	19	2	7	253	0	0	6	65	0.8614630467571645	0.5	0.9047619047619048	0.0	0.7307692307692307	0.0	0.8085106382978723	0.0444444444444444	0.0	0.8614630467571645	0.7538461538461538	0.7966257556373139	0.0	0.6860831932006309	0.2823565323565323	19.0668884118398
Cell Painting	P20815	31 (0.76%)	4069 (420025.81%)	0.0076	GradientBoosting	200	117	26	14	0	232	1	12	4	52	0.9715447154471544	0.50625	0.65	0.0769230769230769	1.0	0.2	0.787878787878788	0.4272893772893772	0.1111111111111111	0.9715447154471544	0.575	0.7829483572249838	0.0082874193016474	0.65	0.1020454936360509	13.19380303621292
Cell Painting	P20815	31 (0.76%)	4069 (420025.81%)	0.0076	XGBoost	200	8	21	0	5	246	0	0	5	64	0.903846153846154	0.5	1.0	0.0	0.8076923076923077	0.0	0.8936170212765957	0.1	0.0	0.903846153846154	0.69375	0.8897206412640237	0.0	0.8260746606334842	0.1472125685312152	13.887982992331189
Cell Painting	P21397	23 (0.56%)	4077 (425426.09%)	0.0056	GradientBoosting	200	67	16	0	0	186	1	2	6	42	1.0	0.5487012987012987	1.0	0.3333333333333333	1.0	0.1428571428571428	1.0	0.3	0.2	1.0	0.5714285714285714	1.0	0.1424507205745474	1.0	0.2311894454751597	9.361685852209726
Cell Painting	P21397	23 (0.56%)	4077 (425426.09%)	0.0056	XGBoost	200	0	0	0	16	186	0	0	7	44	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5064935064935066	0.0	0.0	0.0792079207920792	0.1590626886205987	17.56329510609309
Cell Painting	P21452	14 (0.34%)	4086 (437785.71%)	0.0034	GradientBoosting	200	138	12	5	0	106	1	0	1	29	0.9774774774774776	0.75	0.7058823529411765	1.0	1.0	0.5	0.8275862068965517	0.4933333333333333	0.6666666666666666	0.9774774774774776	0.8275862068965517	0.8210273141354305	0.695221787153807	0.7058823529411765	0.5833333333333334	2.0300681233406066
Cell Painting	P21452	14 (0.34%)	4086 (437785.71%)	0.0034	XGBoost	200	84	1	0	11	111	0	0	2	29	0.5416666666666666	0.5	1.0	0.0	0.0833333333333333	0.0	0.1538461538461538	0.2466666666666666	0.0	0.5416666666666666	0.5172413793103449	0.2753537218400135	0.0	0.1727642276422764	0.2844827586206896	9.8964590827624
Cell Painting	P21554	22 (0.54%)	4078 (426336.36%)	0.0054	GradientBoosting	200	16	15	3	0	175	1	3	6	39	0.9915730337078652	0.5357142857142857	0.8333333333333334	0.25	1.0	0.1428571428571428	0.9090909090909092	0.2958730158730159	0.1818181818181818	0.9915730337078652	0.4863945578231292	0.90514550737056	0.0912870929175276	0.8333333333333334	0.3072233089039811	3.1442745844523112
Cell Painting	P21554	22 (0.54%)	4078 (426336.36%)	0.0054	XGBoost	200	0	8	0	7	178	0	0	7	42	0.7666666666666666	0.5	1.0	0.0	0.5333333333333333	0.0	0.6956521739130436	0.0	0.0	0.7666666666666666	0.5408163265306123	0.716347089861579	0.0	0.5696027633851468	0.2000370802228387	16.2726717710495
Cell Painting	P21728	101 (2.46%)	3999 (403859.41%)	0.0253	GradientBoosting	200	166	71	88	5	724	12	29	13	169	0.9129180710396682	0.6667676767676767	0.4465408805031446	0.2926829268292683	0.9342105263157896	0.48	0.6042553191489362	0.3937069001459245	0.3636363636363636	0.912918071039668	0.8296969696969697	0.6025822989143672	0.2716544673842272	0.4227938216269895	0.3885005734375321	18.345292631785075
Cell Painting	P21728	101 (2.46%)	3999 (403859.41%)	0.0253	XGBoost	200	189	68	78	8	734	14	23	11	175	0.8993388644023852	0.721919191919192	0.4657534246575342	0.3783783783783784	0.8947368421052632	0.56	0.6126126126126126	0.3161234464460271	0.4516129032258065	0.8993388644023853	0.8620202020202021	0.6028066080879585	0.3764177750422537	0.4257357573868028	0.4682184586055062	35.0417728583018
Cell Painting	P21731	15 (0.37%)	4085 (435733.33%)	0.0037	GradientBoosting	200	175	12	8	1	111	0	5	2	26	0.9279250161603104	0.4193548387096774	0.6	0.0	0.9230769230769232	0.0	0.7272727272727274	0.2527272727272727	0.0	0.9279250161603104	0.3870967741935484	0.7112443330154923	-0.1073346976852729	0.5614219114219114	0.0726190476190476	1.0716493566830954
Cell Painting	P21731	15 (0.37%)	4085 (435733.33%)	0.0037	XGBoost	200	123	0	3	13	116	0	1	2	30	0.4873949579831932	0.4838709677419355	0.0	0.0	0.0	0.0	0.0	0.2388888888888888	0.0	0.4873949579831932	0.1935483870967742	-0.0504038798522752	-0.0449013255066937	0.0984848484848484	0.0553160919540229	12.97856692870458
Cell Painting	P21917	81 (1.98%)	4019 (406861.73%)	0.0202	GradientBoosting	200	199	59	98	2	553	7	28	13	131	0.9083377401727482	0.5869496855345913	0.375796178343949	0.2	0.9672131147540984	0.35	0.5412844036697247	0.3904081317663661	0.2545454545454545	0.908337740172748	0.7462264150943396	0.5513261736550321	0.1381326371164958	0.3662839809327826	0.2921529913641268	16.529093770186105
Cell Painting	P21917	81 (1.98%)	4019 (406861.73%)	0.0202	XGBoost	200	157	49	78	12	573	4	22	16	137	0.8417315101609126	0.5308176100628931	0.3858267716535433	0.1538461538461538	0.8032786885245902	0.2	0.5212765957446809	0.3393069919385708	0.1739130434782608	0.8417315101609126	0.7534591194968554	0.4996784730327474	0.0551074254710267	0.3267803557158044	0.2671644444435903	12.045439553260804
Cell Painting	P21918	46 (1.12%)	4054 (414213.04%)	0.0113	GradientBoosting	200	160	37	36	0	331	4	12	5	81	0.9509536784741144	0.6577060931899641	0.5068493150684932	0.25	1.0	0.4444444444444444	0.6727272727272727	0.393574348356957	0.32	0.9509536784741144	0.8470728793309439	0.6761147285220496	0.2459982292257315	0.5068493150684932	0.3359462759462759	4.686689539750417
Cell Painting	P21918	46 (1.12%)	4054 (414213.04%)	0.0113	XGBoost	200	174	29	29	8	338	2	8	7	85	0.8523823551071508	0.568100358422939	0.5	0.2	0.7837837837837838	0.2222222222222222	0.6105263157894737	0.2690909090909091	0.2105263157894737	0.8523823551071509	0.7001194743130227	0.5797302970336531	0.1299116828783831	0.4116938720899117	0.1787256169290713	11.703798778851828
Cell Painting	P22303	18 (0.44%)	4082 (430877.78%)	0.0044	GradientBoosting	200	133	15	1	0	142	0	3	3	34	0.9965034965034965	0.4594594594594595	0.9375	0.0	1.0	0.0	0.967741935483871	0.2888888888888888	0.0	0.9965034965034966	0.6936936936936937	0.9648544221508528	-0.081081081081081	0.9375	0.145224171539961	12.590802896022796
Cell Painting	P22303	18 (0.44%)	4082 (430877.78%)	0.0044	XGBoost	200	28	0	0	15	143	0	0	3	37	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.1746031746031746	0.0	0.5	0.7657657657657658	0.0	0.0	0.0949367088607595	0.2398989898989899	19.324583848317463
Cell Painting	P22748	23 (0.56%)	4077 (425426.09%)	0.0056	GradientBoosting	200	59	16	14	0	172	3	8	4	36	0.9623655913978496	0.6233766233766234	0.5333333333333333	0.2727272727272727	1.0	0.4285714285714285	0.6956521739130436	0.2411528822055137	0.3333333333333332	0.9623655913978494	0.6363636363636365	0.7022748494412328	0.2064485779759407	0.5333333333333333	0.2158589255966846	0.9364676435788472
Cell Painting	P22748	23 (0.56%)	4077 (425426.09%)	0.0056	XGBoost	200	0	0	0	16	186	0	0	7	44	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.4415584415584415	0.0	0.0	0.0792079207920792	0.1486662552129929	10.230691679318744
Cell Painting	P23219	25 (0.61%)	4075 (423800.0%)	0.0061	GradientBoosting	200	146	19	19	0	182	2	5	4	44	0.9527363184079602	0.6156462585034014	0.5	0.2857142857142857	1.0	0.3333333333333333	0.6666666666666666	0.4650793650793652	0.3076923076923076	0.95273631840796	0.5782312925170069	0.672856833515095	0.2163543386910102	0.5	0.3274669774669775	8.536469646294911
Cell Painting	P23219	25 (0.61%)	4075 (423800.0%)	0.0061	XGBoost	200	2	1	2	18	199	0	0	6	49	0.5213406650955748	0.5	0.3333333333333333	0.0	0.0526315789473684	0.0	0.0909090909090909	0.0666666666666666	0.0	0.5213406650955748	0.6258503401360545	0.1033766087061492	0.0	0.0993620414673046	0.1521655838747293	8.755013827482859
Cell Painting	P23280	22 (0.54%)	4078 (426336.36%)	0.0054	GradientBoosting	200	187	14	38	1	140	3	16	4	26	0.8599250936329588	0.5238095238095238	0.2692307692307692	0.1578947368421052	0.9333333333333332	0.4285714285714285	0.417910447761194	0.416060606060606	0.2307692307692307	0.8599250936329589	0.54421768707483	0.4343967071369821	0.0341992784028384	0.2564633984323103	0.1863364954552225	39.64081086715063
Cell Painting	P23280	22 (0.54%)	4078 (426336.36%)	0.0054	XGBoost	200	0	2	0	13	178	0	0	7	42	0.5666666666666667	0.5	1.0	0.0	0.1333333333333333	0.0	0.2352941176470588	0.0	0.0	0.5666666666666667	0.6496598639455782	0.3525028931843196	0.0	0.2006908462867012	0.2222727464106774	17.818378035227457
Cell Painting	P23576	17 (0.41%)	4083 (432317.65%)	0.0042	GradientBoosting	200	175	13	11	0	125	0	0	4	34	0.9595588235294116	0.5	0.5416666666666666	0.0	1.0	0.0	0.7027027027027027	0.3631257631257631	0.0	0.9595588235294116	0.6911764705882353	0.7055886848276854	0.0	0.5416666666666666	0.289691091954023	21.010629177093502
Cell Painting	P23576	17 (0.41%)	4083 (432317.65%)	0.0042	XGBoost	200	190	0	1	13	135	0	0	4	34	0.4963235294117647	0.5	0.0	0.0	0.0	0.0	0.0	0.189366515837104	0.0	0.4963235294117647	0.5955882352941176	-0.0254139027835156	0.0	0.087248322147651	0.2047720797720797	15.487110590934751
Cell Painting	P23975	64 (1.56%)	4036 (409906.25%)	0.0159	GradientBoosting	200	171	50	27	0	486	9	7	5	120	0.9736842105263156	0.7938695163104612	0.6493506493506493	0.5625	1.0	0.6428571428571429	0.7874015748031497	0.5135325526091443	0.6000000000000001	0.9736842105263158	0.8532058492688414	0.7843304784240032	0.5541603058181197	0.6493506493506493	0.5921987701175386	7.326137975851695
