data	target	positive_counts	negative_counts	A:I_ratio	ML_model	num_trials	best_trial	tp(train)	fp(train)	fn(train)	tn(train)	tp	fp	fn	tn	balanced_accuracy(train)	balanced_accuracy	precision(train)	precision	recall(train)	recall	f1_score(train)	f1_score(validation)	f1_score	roc_auc_score(train)	roc_auc_score	mcc(train)	mcc	pr_auc_score(train)	pr_auc_score	time
ECFP4 fingerprints	P14902	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	6	4	0	5	96	0	0	3	24	0.7222222222222222	0.5	1.0	0.0	0.4444444444444444	0.0	0.6153846153846153	0.2666666666666667	0.0	0.7222222222222222	0.7777777777777778	0.64995557096191	0.0	0.492063492063492	0.7192982456140351	29.41043847799301
ECFP4 fingerprints	P15121	13 (0.32%)	4087 (440138.46%)	0.0032	GradientBoosting	200	67	8	6	1	99	2	0	2	25	0.9158730158730158	0.75	0.5714285714285714	1.0	0.8888888888888888	0.5	0.6956521739130435	0.6742857142857143	0.6666666666666666	0.9158730158730158	0.8300000000000001	0.6833490955540644	0.6804138174397716	0.5167084377610693	0.6659663865546218	3.3036098798116047
ECFP4 fingerprints	P15121	13 (0.32%)	4087 (440138.46%)	0.0032	XGBoost	200	1	7	0	2	105	0	0	4	25	0.8888888888888888	0.5	1.0	0.0	0.7777777777777778	0.0	0.8750000000000001	0.4666666666666666	0.0	0.8888888888888888	0.92	0.8736360085238063	0.0	0.7953216374269005	0.7784090909090909	26.83527899980545
ECFP4 fingerprints	P15538	11 (0.27%)	4089 (446072.73%)	0.0027	GradientBoosting	200	171	7	26	1	62	1	5	2	17	0.7897727272727273	0.553030303030303	0.2121212121212121	0.1666666666666666	0.875	0.3333333333333333	0.3414634146341463	0.5647619047619048	0.2222222222222222	0.7897727272727273	0.5606060606060606	0.3372458303647155	0.0807000207843753	0.1960227272727272	0.4322344322344322	3.580508307615916
ECFP4 fingerprints	P15538	11 (0.27%)	4089 (446072.73%)	0.0027	XGBoost	200	121	0	0	8	88	0	0	3	22	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.2133333333333333	0.0	0.5	0.8636363636363635	0.0	0.0	0.0833333333333333	0.3873015873015873	18.280362606048584
ECFP4 fingerprints	P15823	91 (2.22%)	4009 (405305.49%)	0.0227	GradientBoosting	200	191	69	47	2	682	15	17	5	164	0.9536795533143996	0.8280386740331491	0.5948275862068966	0.46875	0.971830985915493	0.75	0.7379679144385026	0.6614398064125833	0.5769230769230769	0.9536795533143996	0.9129834254143646	0.7328500054007275	0.5367734014256671	0.5805718795531811	0.6801434166308309	4.388891812165578
ECFP4 fingerprints	P15823	91 (2.22%)	4009 (405305.49%)	0.0227	XGBoost	200	138	66	24	5	705	14	10	6	171	0.948327827044572	0.8223756906077349	0.7333333333333333	0.5833333333333334	0.9295774647887324	0.7	0.8198757763975155	0.71	0.6363636363636365	0.948327827044572	0.9174033149171272	0.8069900886802295	0.5951881999430411	0.6879401408450704	0.652715635527978	33.8205014149348
ECFP4 fingerprints	P16234	10 (0.24%)	4090 (449900.0%)	0.0024	GradientBoosting	200	63	8	0	0	80	1	0	1	20	1.0	0.75	1.0	1.0	1.0	0.5	1.0	0.4133333333333333	0.6666666666666666	1.0	0.7	1.0	0.6900655593423543	1.0	0.5714285714285714	2.344895354906718
ECFP4 fingerprints	P16234	10 (0.24%)	4090 (449900.0%)	0.0024	XGBoost	200	15	7	0	1	80	0	0	2	20	0.9375	0.5	1.0	0.0	0.875	0.0	0.9333333333333332	0.4	0.0	0.9375	0.9	0.9296222517045284	0.0	0.8863636363636364	0.6666666666666666	25.08260442415873
ECFP4 fingerprints	P16591	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	183	9	14	0	82	2	2	1	22	0.9270833333333331	0.7916666666666666	0.391304347826087	0.5	1.0	0.6666666666666666	0.5625	0.3966666666666666	0.5714285714285715	0.9270833333333331	0.9027777777777776	0.5781341803031391	0.51604684654214	0.391304347826087	0.625	1.9721007188161213
ECFP4 fingerprints	P16591	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	117	6	0	3	96	1	0	2	24	0.8333333333333333	0.6666666666666666	1.0	1.0	0.6666666666666666	0.3333333333333333	0.8	0.4476190476190476	0.5	0.8333333333333333	0.9444444444444444	0.8040302522073697	0.554700196225229	0.6952380952380952	0.8095238095238095	16.53449227809906
ECFP4 fingerprints	P17252	13 (0.32%)	4087 (440138.46%)	0.0032	GradientBoosting	200	148	7	31	2	74	3	11	1	14	0.7412698412698413	0.655	0.1842105263157894	0.2142857142857142	0.7777777777777778	0.75	0.2978723404255319	0.3771428571428571	0.3333333333333333	0.7412698412698412	0.645	0.2760262237369417	0.2139203233961298	0.1608187134502924	0.5880541871921182	1.3970346649487813
ECFP4 fingerprints	P17252	13 (0.32%)	4087 (440138.46%)	0.0032	XGBoost	200	108	0	0	9	105	0	0	4	25	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.2714871794871795	0.0	0.5	0.865	0.0	0.0	0.0789473684210526	0.3846590909090909	7.434264441331227
ECFP4 fingerprints	P17861	18 (0.44%)	4082 (430877.78%)	0.0044	GradientBoosting	200	95	11	20	4	123	2	6	1	31	0.7967365967365967	0.7522522522522522	0.3548387096774194	0.25	0.7333333333333333	0.6666666666666666	0.4782608695652173	0.2754545454545455	0.3636363636363636	0.7967365967365968	0.8828828828828829	0.4380584357302066	0.3322052985133746	0.2855315094596434	0.5166666666666667	1.3597947239875794
ECFP4 fingerprints	P17861	18 (0.44%)	4082 (430877.78%)	0.0044	XGBoost	200	0	3	0	12	143	0	0	3	37	0.6	0.5	1.0	0.0	0.2	0.0	0.3333333333333333	0.0	0.0	0.6	0.8288288288288288	0.4295534064959304	0.0	0.2759493670886076	0.4388888888888889	15.84072920481364
ECFP4 fingerprints	P17948	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	146	7	12	2	84	1	1	2	23	0.8263888888888888	0.6458333333333334	0.3684210526315789	0.5	0.7777777777777778	0.3333333333333333	0.5	0.5	0.4	0.8263888888888888	0.5069444444444444	0.4746748334074814	0.35	0.3055973266499582	0.4138486312399355	1.667902151743571
ECFP4 fingerprints	P17948	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	10	9	96	0	0	3	24	0	0	0.5	0.5	0.0857142857142857	0.1111111111111111	1.0	1.0	0.1578947368421052	0.1480693219823654	0.1999999999999999	0.5	0.6111111111111112	0.0	0.0	0.0857142857142857	0.162037037037037	8.043158706029256
ECFP4 fingerprints	P18031	11 (0.27%)	4089 (446072.73%)	0.0027	GradientBoosting	200	176	8	2	0	86	1	0	2	22	0.9886363636363636	0.6666666666666666	0.8	1.0	1.0	0.3333333333333333	0.888888888888889	0.8266666666666668	0.5	0.9886363636363636	0.7424242424242423	0.8842048302391149	0.5527707983925666	0.8	0.4833333333333333	2.4066118717193605
ECFP4 fingerprints	P18031	11 (0.27%)	4089 (446072.73%)	0.0027	XGBoost	200	8	6	1	2	87	1	0	2	22	0.8693181818181819	0.6666666666666666	0.8571428571428571	1.0	0.75	0.3333333333333333	0.7999999999999999	0.5333333333333333	0.5	0.8693181818181819	0.6666666666666666	0.7851868014348731	0.5527707983925666	0.6636904761904762	0.456043956043956	10.62133448123932
ECFP4 fingerprints	P18089	104 (2.54%)	3996 (403442.31%)	0.026	GradientBoosting	200	199	74	54	7	780	16	9	7	197	0.9244160227373656	0.825981426762347	0.578125	0.64	0.9135802469135802	0.6956521739130435	0.708133971291866	0.5432593569178935	0.6666666666666666	0.9244160227373656	0.9337273111017306	0.6951122635390999	0.6283987204555345	0.5358138534709573	0.7055193004078775	17.722084041436514
ECFP4 fingerprints	P18089	104 (2.54%)	3996 (403442.31%)	0.026	XGBoost	200	83	61	23	20	811	12	5	11	201	0.8627542410516031	0.7487336428872942	0.7261904761904762	0.7058823529411765	0.7530864197530864	0.5217391304347826	0.7393939393939394	0.5287399267399268	0.6	0.8627542410516031	0.9077669902912622	0.7137200119537778	0.5703870583952342	0.5687421092703424	0.648052857948346	67.94214286406834
ECFP4 fingerprints	P18507	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	126	9	2	0	94	1	4	2	20	0.9895833333333331	0.5833333333333334	0.8181818181818182	0.2	1.0	0.3333333333333333	0.9	0.3466666666666667	0.25	0.9895833333333331	0.888888888888889	0.8950622121597827	0.1348399724926484	0.8181818181818182	0.5873015873015872	1.5596376498540243
ECFP4 fingerprints	P18507	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	137	2	0	7	96	0	0	3	24	0.6111111111111112	0.5	1.0	0.0	0.2222222222222222	0.0	0.3636363636363636	0.2284382284382284	0.0	0.6111111111111112	0.8402777777777778	0.4551040991908594	0.0	0.2888888888888888	0.5277777777777778	11.680744592348734
ECFP4 fingerprints	P18825	101 (2.46%)	3999 (403859.41%)	0.0253	GradientBoosting	200	188	74	57	2	755	18	17	7	181	0.9517435830956702	0.8170707070707071	0.5648854961832062	0.5142857142857142	0.9736842105263158	0.72	0.7149758454106281	0.4624526666805321	0.6	0.9517435830956704	0.9244444444444444	0.7127269995692711	0.5500165649605362	0.5522723406411635	0.7229023834789243	7.599280536174774
ECFP4 fingerprints	P18825	101 (2.46%)	3999 (403859.41%)	0.0253	XGBoost	200	74	63	15	13	797	13	6	12	192	0.905237231008556	0.7448484848484849	0.8076923076923077	0.6842105263157895	0.8289473684210527	0.52	0.8181818181818182	0.531585302742798	0.5909090909090909	0.905237231008556	0.9036363636363636	0.8010033543811073	0.5533986964854445	0.6841740525951053	0.6432126578296515	34.706666481494906
ECFP4 fingerprints	P18841	13 (0.32%)	4087 (440138.46%)	0.0032	GradientBoosting	200	85	9	3	0	102	2	2	2	23	0.9857142857142858	0.71	0.75	0.5	1.0	0.5	0.8571428571428571	0.6199999999999999	0.5	0.9857142857142857	0.8899999999999999	0.8535639569308375	0.42	0.75	0.65	1.9135817766189576
ECFP4 fingerprints	P18841	13 (0.32%)	4087 (440138.46%)	0.0032	XGBoost	200	131	0	0	9	105	0	0	4	25	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.459047619047619	0.0	0.5	0.75	0.0	0.0	0.0789473684210526	0.5184782608695653	19.49810121456782
ECFP4 fingerprints	P18901	73 (1.78%)	4027 (408216.44%)	0.0181	GradientBoosting	200	104	54	48	3	537	11	13	5	132	0.9326585695006748	0.7989224137931035	0.5294117647058824	0.4583333333333333	0.9473684210526316	0.6875	0.679245283018868	0.5839643493761141	0.5499999999999999	0.9326585695006746	0.869396551724138	0.6732768792629473	0.5021882698273733	0.5062208848123608	0.7709559414115711	3.073508083820343
ECFP4 fingerprints	P18901	73 (1.78%)	4027 (408216.44%)	0.0181	XGBoost	200	102	55	12	2	573	11	7	5	138	0.9721997300944668	0.8196120689655173	0.8208955223880597	0.6111111111111112	0.9649122807017544	0.6875	0.8870967741935484	0.546015037593985	0.6470588235294118	0.9721997300944668	0.9081896551724138	0.8786173345246397	0.606866112785039	0.7952074355228286	0.7010518992089746	50.045045495033264
ECFP4 fingerprints	P19838	44 (1.07%)	4056 (414818.18%)	0.0108	GradientBoosting	200	172	30	46	5	306	7	19	2	69	0.8632305194805194	0.7809343434343434	0.3947368421052631	0.2692307692307692	0.8571428571428571	0.7777777777777778	0.5405405405405406	0.3514509803921569	0.3999999999999999	0.8632305194805197	0.8573232323232323	0.5244821241058368	0.3680286019024761	0.351265761302481	0.4436871356109105	7.875701808929444
ECFP4 fingerprints	P19838	44 (1.07%)	4056 (414818.18%)	0.0108	XGBoost	200	115	30	10	5	342	7	1	2	87	0.9143668831168832	0.8832070707070707	0.75	0.875	0.8571428571428571	0.7777777777777778	0.7999999999999999	0.3015384615384615	0.823529411764706	0.9143668831168832	0.933080808080808	0.7807745615348696	0.808325172218875	0.6557770394979696	0.8518518518518519	38.58697636922201
ECFP4 fingerprints	P20309	66 (1.61%)	4034 (409512.12%)	0.0164	GradientBoosting	200	195	52	24	0	504	13	11	1	121	0.9772727272727272	0.9226190476190476	0.6842105263157895	0.5416666666666666	1.0	0.9285714285714286	0.8125000000000001	0.6168690654672664	0.6842105263157894	0.9772727272727272	0.9145021645021646	0.8081522429882194	0.6714976697493392	0.6842105263157895	0.781783656952822	3.1292030771573383
ECFP4 fingerprints	P20309	66 (1.61%)	4034 (409512.12%)	0.0164	XGBoost	200	182	48	16	4	512	13	8	1	124	0.9463869463869464	0.933982683982684	0.75	0.6190476190476191	0.9230769230769232	0.9285714285714286	0.8275862068965517	0.6605128205128203	0.742857142857143	0.9463869463869464	0.9166666666666669	0.8140391217438258	0.7282638062618715	0.6992042440318302	0.7851203027923004	33.95410872300466
ECFP4 fingerprints	P20813	32 (0.78%)	4068 (419512.5%)	0.0079	GradientBoosting	200	175	26	22	0	233	1	9	5	56	0.9568627450980391	0.5141025641025642	0.5416666666666666	0.1	1.0	0.1666666666666666	0.7027027027027027	0.5982485625829279	0.125	0.9568627450980391	0.735897435897436	0.703515913482329	0.02255254012288	0.5416666666666666	0.3261058386058386	4.983303884665172
ECFP4 fingerprints	P20813	32 (0.78%)	4068 (419512.5%)	0.0079	XGBoost	200	183	24	12	2	243	1	3	5	62	0.9380090497737557	0.5602564102564103	0.6666666666666666	0.25	0.9230769230769232	0.1666666666666666	0.7741935483870968	0.6046400658165363	0.2	0.9380090497737557	0.7333333333333334	0.7595135931669926	0.1453778217613821	0.6225020531070353	0.3235259499279938	11.395708962281544
ECFP4 fingerprints	P20815	31 (0.76%)	4069 (420025.81%)	0.0076	GradientBoosting	200	141	21	7	5	239	1	3	4	61	0.889618511569731	0.5765625	0.75	0.25	0.8076923076923077	0.2	0.7777777777777779	0.373030303030303	0.2222222222222222	0.8896185115697312	0.675	0.7539627282359201	0.1698769350939764	0.6241515837104074	0.2936173767752715	1.1708301901817322
ECFP4 fingerprints	P20815	31 (0.76%)	4069 (420025.81%)	0.0076	XGBoost	200	125	10	4	16	242	1	2	4	62	0.6841776110068793	0.584375	0.7142857142857143	0.3333333333333333	0.3846153846153846	0.2	0.5	0.2227272727272727	0.25	0.6841776110068793	0.6234375	0.4901705194811728	0.2145290825802582	0.3335488041370394	0.2814529914529914	9.173297345638275
ECFP4 fingerprints	P21397	23 (0.56%)	4077 (425426.09%)	0.0056	GradientBoosting	200	130	12	76	4	110	5	16	2	28	0.6706989247311828	0.6753246753246753	0.1363636363636363	0.238095238095238	0.75	0.7142857142857143	0.2307692307692307	0.3244444444444444	0.3571428571428571	0.6706989247311826	0.75	0.185944562406254	0.245176094377438	0.122074707470747	0.3062779990044798	3.4590153455734254
ECFP4 fingerprints	P21397	23 (0.56%)	4077 (425426.09%)	0.0056	XGBoost	200	132	12	22	4	164	4	7	3	37	0.8158602150537635	0.7061688311688312	0.3529411764705882	0.3636363636363636	0.75	0.5714285714285714	0.48	0.2404761904761904	0.4444444444444444	0.8158602150537634	0.8376623376623377	0.4559815667119108	0.3449864395124272	0.284507862550961	0.4436611008039579	10.044884399573007
ECFP4 fingerprints	P21452	14 (0.34%)	4086 (437785.71%)	0.0034	GradientBoosting	200	165	12	0	0	111	0	0	2	29	1.0	0.5	1.0	0.0	1.0	0.0	1.0	0.2933333333333333	0.0	1.0	0.8448275862068966	1.0	0.0	1.0	0.25	2.607327707608541
ECFP4 fingerprints	P21452	14 (0.34%)	4086 (437785.71%)	0.0034	XGBoost	200	171	0	0	12	111	0	0	2	29	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.38	0.0	0.5	0.810344827586207	0.0	0.0	0.0975609756097561	0.2575757575757575	21.243310753504435
ECFP4 fingerprints	P21554	22 (0.54%)	4078 (426336.36%)	0.0054	GradientBoosting	200	55	11	1	4	177	2	1	5	41	0.8638576779026217	0.6309523809523809	0.9166666666666666	0.6666666666666666	0.7333333333333333	0.2857142857142857	0.8148148148148148	0.4266666666666666	0.4	0.8638576779026217	0.653061224489796	0.8068397004222876	0.3822764257713037	0.6929476108232584	0.5229467396714783	2.3327120780944823
ECFP4 fingerprints	P21554	22 (0.54%)	4078 (426336.36%)	0.0054	XGBoost	200	6	6	1	9	177	2	1	5	41	0.6971910112359551	0.6309523809523809	0.8571428571428571	0.6666666666666666	0.4	0.2857142857142857	0.5454545454545455	0.4266666666666666	0.4	0.6971910112359551	0.6462585034013606	0.5647643158521978	0.3822764257713037	0.3894892672094744	0.4482886678538852	27.877396726608275
ECFP4 fingerprints	P21728	101 (2.46%)	3999 (403859.41%)	0.0253	GradientBoosting	200	181	64	60	12	752	22	21	3	177	0.8841068187710656	0.886969696969697	0.5161290322580645	0.5116279069767442	0.8421052631578947	0.88	0.6399999999999999	0.5117638196922084	0.6470588235294118	0.8841068187710656	0.9470707070707072	0.6200251434606889	0.6189264918785365	0.4481484880466204	0.6526294814416695	10.90543718735377
ECFP4 fingerprints	P21728	101 (2.46%)	3999 (403859.41%)	0.0253	XGBoost	200	184	65	25	11	787	18	6	7	192	0.9122374902774176	0.8448484848484848	0.7222222222222222	0.75	0.8552631578947368	0.72	0.783132530120482	0.5603330782426623	0.7346938775510204	0.9122374902774176	0.948080808080808	0.7642572925932438	0.7021481537725501	0.6300774458669196	0.687411574819121	39.30578107039134
ECFP4 fingerprints	P21731	15 (0.37%)	4085 (435733.33%)	0.0037	GradientBoosting	200	125	12	2	1	117	1	1	1	30	0.9531351001939236	0.7338709677419355	0.8571428571428571	0.5	0.9230769230769232	0.5	0.888888888888889	0.4266666666666666	0.5	0.9531351001939236	0.5161290322580645	0.8769964498037486	0.4677419354838709	0.7987845487845487	0.53125	2.016647998491923
ECFP4 fingerprints	P21731	15 (0.37%)	4085 (435733.33%)	0.0037	XGBoost	200	30	0	1	13	118	0	0	2	31	0.4957983193277311	0.5	0.0	0.0	0.0	0.0	0.0	0.1724507389162561	0.0	0.4957983193277311	0.6370967741935483	-0.0288776964940325	0.0	0.0984848484848484	0.5303030303030303	7.33250902891159
ECFP4 fingerprints	P21917	81 (1.98%)	4019 (406861.73%)	0.0202	GradientBoosting	200	113	55	55	6	596	14	17	6	142	0.9085769685981214	0.7965408805031446	0.5	0.4516129032258064	0.9016393442622952	0.7	0.6432748538011697	0.5612130325814536	0.5490196078431372	0.9085769685981214	0.8823899371069183	0.632797421927029	0.4937605905318827	0.4592466384232824	0.6872286341820837	5.524439175923665
ECFP4 fingerprints	P21917	81 (1.98%)	4019 (406861.73%)	0.0202	XGBoost	200	46	54	11	7	640	9	3	11	156	0.9341744101130668	0.715566037735849	0.8307692307692308	0.75	0.8852459016393442	0.45	0.8571428571428572	0.5512154512154511	0.5625000000000001	0.934174410113067	0.8613207547169812	0.8438025076558104	0.543094039246353	0.7452665174206895	0.6935007554014827	56.41617913246155
ECFP4 fingerprints	P21918	46 (1.12%)	4054 (414213.04%)	0.0113	GradientBoosting	200	151	35	38	2	329	5	11	4	82	0.9212018558067604	0.7186379928315412	0.4794520547945205	0.3125	0.945945945945946	0.5555555555555556	0.6363636363636364	0.4832851359167148	0.3999999999999999	0.9212018558067604	0.7228195937873357	0.6315078288204233	0.3410429996084004	0.4584862225578351	0.2442953680972954	3.861390848954519
ECFP4 fingerprints	P21918	46 (1.12%)	4054 (414213.04%)	0.0113	XGBoost	200	174	28	18	9	349	2	5	7	88	0.8538552176154357	0.5842293906810037	0.6086956521739131	0.2857142857142857	0.7567567567567568	0.2222222222222222	0.674698795180723	0.519047619047619	0.25	0.8538552176154356	0.6666666666666666	0.6426419390320008	0.1889929312917818	0.4829117753138416	0.2245642134368014	18.88598072131475
ECFP4 fingerprints	P22303	18 (0.44%)	4082 (430877.78%)	0.0044	GradientBoosting	200	147	10	45	5	98	2	10	1	27	0.675990675990676	0.6981981981981982	0.1818181818181818	0.1666666666666666	0.6666666666666666	0.6666666666666666	0.2857142857142857	0.2516852737905369	0.2666666666666666	0.675990675990676	0.7657657657657657	0.2165874789871333	0.2278355808671067	0.1528576908323743	0.4844444444444444	3.335281769434611
ECFP4 fingerprints	P22303	18 (0.44%)	4082 (430877.78%)	0.0044	XGBoost	200	161	12	0	3	143	2	1	1	36	0.9	0.8198198198198199	1.0	0.6666666666666666	0.8	0.6666666666666666	0.888888888888889	0.15	0.6666666666666666	0.9	0.7567567567567568	0.8851901738245949	0.6396396396396397	0.8189873417721519	0.4246031746031745	15.6766823887825
ECFP4 fingerprints	P22748	23 (0.56%)	4077 (425426.09%)	0.0056	GradientBoosting	200	61	16	7	0	179	4	2	3	42	0.9811827956989247	0.762987012987013	0.6956521739130435	0.6666666666666666	1.0	0.5714285714285714	0.8205128205128205	0.680952380952381	0.6153846153846153	0.9811827956989247	0.8214285714285714	0.8182125125876686	0.5617690055391233	0.6956521739130435	0.7320181405895692	2.0101625323295598
ECFP4 fingerprints	P22748	23 (0.56%)	4077 (425426.09%)	0.0056	XGBoost	200	163	13	4	3	182	3	1	4	43	0.895497311827957	0.702922077922078	0.7647058823529411	0.75	0.8125	0.4285714285714285	0.787878787878788	0.7142857142857143	0.5454545454545454	0.895497311827957	0.8262987012987012	0.7694486998989337	0.5194643286368829	0.6361750145602796	0.7192918192918194	9.173788901170097
ECFP4 fingerprints	P23219	25 (0.61%)	4075 (423800.0%)	0.0061	GradientBoosting	200	93	12	19	7	182	2	5	4	44	0.7685257920921706	0.6156462585034014	0.3870967741935484	0.2857142857142857	0.631578947368421	0.3333333333333333	0.48	0.4904761904761905	0.3076923076923076	0.7685257920921706	0.7959183673469388	0.4335898250640328	0.2163543386910102	0.2763003549930544	0.3264460170032925	3.8999743739763897
ECFP4 fingerprints	P23219	25 (0.61%)	4075 (423800.0%)	0.0061	XGBoost	200	148	18	8	1	193	1	2	5	47	0.953783713013878	0.5629251700680272	0.6923076923076923	0.3333333333333333	0.9473684210526316	0.1666666666666666	0.7999999999999999	0.4285714285714285	0.2222222222222222	0.9537837130138778	0.8163265306122449	0.7897073684083981	0.1727689761931621	0.660415899889584	0.3704961704961704	30.010040438175203
ECFP4 fingerprints	P23280	22 (0.54%)	4078 (426336.36%)	0.0054	GradientBoosting	200	76	12	2	3	176	4	0	3	42	0.8943820224719101	0.7857142857142857	0.8571428571428571	1.0	0.8	0.5714285714285714	0.8275862068965518	0.8	0.7272727272727273	0.8943820224719101	0.8945578231292517	0.8141645767052055	0.7302967433402214	0.7012583271650629	0.8492063492063492	1.2794071515401204
ECFP4 fingerprints	P23280	22 (0.54%)	4078 (426336.36%)	0.0054	XGBoost	200	1	12	2	3	176	3	0	4	42	0.8943820224719101	0.7142857142857143	0.8571428571428571	1.0	0.8	0.4285714285714285	0.8275862068965518	0.8	0.6	0.8943820224719101	0.8843537414965987	0.8141645767052055	0.6255432421712243	0.7012583271650629	0.8775510204081631	20.85503335793813
ECFP4 fingerprints	P23576	17 (0.41%)	4083 (432317.65%)	0.0042	GradientBoosting	200	164	12	17	1	119	2	7	2	27	0.8990384615384616	0.6470588235294117	0.4137931034482758	0.2222222222222222	0.9230769230769232	0.5	0.5714285714285715	0.3722510822510823	0.3076923076923076	0.8990384615384616	0.7279411764705882	0.5688480339816688	0.2123099184328273	0.3886742741174586	0.579192546583851	1.493637478351593
ECFP4 fingerprints	P23576	17 (0.41%)	4083 (432317.65%)	0.0042	XGBoost	200	152	2	0	11	136	1	0	3	34	0.5769230769230769	0.625	1.0	1.0	0.1538461538461538	0.25	0.2666666666666667	0.373109243697479	0.4	0.5769230769230769	0.8713235294117647	0.377271595299157	0.4793012932694108	0.2276716572018585	0.5942982456140351	9.71387682755788
ECFP4 fingerprints	P23975	64 (1.56%)	4036 (409906.25%)	0.0159	GradientBoosting	200	82	41	41	9	472	11	15	3	112	0.8700389863547757	0.8338020247469067	0.5	0.4230769230769231	0.82	0.7857142857142857	0.6212121212121212	0.5312855260681347	0.55	0.8700389863547756	0.939820022497188	0.5968177054677539	0.5148126933950389	0.4259857904085257	0.7918992504988744	2.5337347904841105
ECFP4 fingerprints	P23975	64 (1.56%)	4036 (409906.25%)	0.0159	XGBoost	200	194	50	8	0	505	9	3	5	124	0.9922027290448344	0.8096175478065242	0.8620689655172413	0.75	1.0	0.6428571428571429	0.925925925925926	0.5840981240981241	0.6923076923076924	0.9922027290448344	0.9263217097862768	0.921208659807802	0.6636452074826631	0.8620689655172413	0.8106489708749679	31.70071384906769
ECFP4 fingerprints	P24462	30 (0.73%)	4070 (420566.67%)	0.0074	GradientBoosting	200	183	21	36	3	204	4	15	2	45	0.8625	0.7083333333333333	0.3684210526315789	0.2105263157894736	0.875	0.6666666666666666	0.5185185185185185	0.3698412698412698	0.32	0.8625	0.7694444444444445	0.50655504812516	0.2645539676355532	0.3337320574162679	0.3551352339181286	1.172041384379069
ECFP4 fingerprints	P24462	30 (0.73%)	4070 (420566.67%)	0.0074	XGBoost	200	132	8	3	16	237	1	0	5	60	0.6604166666666667	0.5833333333333334	0.7272727272727273	1.0	0.3333333333333333	0.1666666666666666	0.4571428571428572	0.3	0.2857142857142857	0.6604166666666667	0.7638888888888888	0.4615663313770509	0.3922322702763681	0.303030303030303	0.3469924812030075	10.048837745189669
ECFP4 fingerprints	P24557	13 (0.32%)	4087 (440138.46%)	0.0032	GradientBoosting	200	83	6	5	3	100	2	1	2	24	0.8095238095238095	0.73	0.5454545454545454	0.6666666666666666	0.6666666666666666	0.5	0.6	0.5888888888888889	0.5714285714285715	0.8095238095238093	0.76	0.5653599070381569	0.520847435706514	0.3899521531100478	0.6488095238095238	2.7868926962216696
ECFP4 fingerprints	P24557	13 (0.32%)	4087 (440138.46%)	0.0032	XGBoost	200	10	6	4	3	101	2	1	2	24	0.8142857142857143	0.73	0.6	0.6666666666666666	0.6666666666666666	0.5	0.631578947368421	0.2333333333333333	0.5714285714285715	0.8142857142857142	0.97	0.5991752573421144	0.520847435706514	0.4263157894736842	0.8041666666666667	26.328806694348653
ECFP4 fingerprints	P24941	12 (0.29%)	4088 (442866.67%)	0.0029	GradientBoosting	200	195	7	28	2	68	0	6	3	18	0.7430555555555556	0.375	0.2	0.0	0.7777777777777778	0.0	0.3181818181818182	0.4038095238095239	0.0	0.7430555555555555	0.5902777777777778	0.2886751345948128	-0.1889822365046136	0.1746031746031746	0.1716931216931216	2.046128539244334
ECFP4 fingerprints	P24941	12 (0.29%)	4088 (442866.67%)	0.0029	XGBoost	200	167	0	0	9	96	0	0	3	24	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.2876190476190475	0.0	0.5	0.6666666666666666	0.0	0.0	0.0857142857142857	0.287037037037037	10.52753943602244
ECFP4 fingerprints	P25021	39 (0.95%)	4061 (416512.82%)	0.0096	GradientBoosting	200	198	29	14	0	300	2	5	8	71	0.9777070063694268	0.5671052631578948	0.6744186046511628	0.2857142857142857	1.0	0.2	0.8055555555555556	0.4364346764346765	0.2352941176470588	0.9777070063694268	0.7223684210526315	0.8027135138612691	0.1573369800393515	0.6744186046511628	0.2879457479457479	3.4195434848467507
ECFP4 fingerprints	P25021	39 (0.95%)	4061 (416512.82%)	0.0096	XGBoost	200	31	18	32	11	282	4	12	6	64	0.759389413573468	0.6210526315789473	0.36	0.25	0.6206896551724138	0.4	0.4556962025316455	0.4096791443850267	0.3076923076923077	0.759389413573468	0.6822368421052631	0.4090037158173059	0.1994352929905476	0.25551824670755	0.2774054486498732	9.961004710197448
ECFP4 fingerprints	P25100	79 (1.93%)	4021 (407189.87%)	0.0196	GradientBoosting	200	88	47	50	11	587	11	13	10	140	0.8659259459752071	0.719421101774043	0.4845360824742268	0.4583333333333333	0.8103448275862069	0.5238095238095238	0.6064516129032258	0.538974358974359	0.4888888888888889	0.8659259459752071	0.8621226268285092	0.5840774692876125	0.4145839638195544	0.4084686463413698	0.6461386816475028	3.021377412478129
