data	safety_endpoint	positive_counts	negative_counts	ML_model	num_trials	best_trial	tp(train)	fp(train)	fn(train)	tn(train)	tp	fp	fn	tn	balanced_accuracy(train)	balanced_accuracy	precision(train)	precision	recall(train)	recall	f1_score(train)	f1_score(validation)	f1_score	roc_auc_score(train)	roc_auc_score	mcc(train)	mcc	pr_auc_score(train)	pr_auc_score	time
RDKit 1D descriptors	10047700	44(6.6%)	623 (93.4%)	XGBoost	50	8	14	14	16	489	0	5	14	115	0.7194168323392975	0.4791666666666667	0.5	0.0	0.4666666666666667	0.0	0.4827586206896552	0.103030303030303	0.0	0.7194168323392977	0.5625	0.4533356278500439	-0.0672455487321607	0.2633520950594121	0.135608288033847	3.839578998088837
RDKit 1D descriptors	10052230	37(5.55%)	630 (94.45%)	XGBoost	50	0	5	0	24	504	0	0	8	126	0.5862068965517242	0.5	1.0	0.0	0.1724137931034483	0.0	0.2941176470588235	0.0	0.0	0.5862068965517242	0.3174603174603174	0.4056806656815641	0.0	0.2174419356925664	0.0463598369367265	3.2946449200312298
RDKit 1D descriptors	10027599	82(12.29%)	585 (87.71%)	XGBoost	50	7	32	13	34	454	1	8	15	110	0.7285056128739212	0.4973516949152542	0.7111111111111111	0.1111111111111111	0.4848484848484848	0.0625	0.5765765765765766	0.3079497042345339	0.08	0.7285056128739212	0.625	0.5414284943329054	-0.0068615580799384	0.4085710134490622	0.204257397863531	5.246486914157868
RDKit 1D descriptors	10013554	145(21.74%)	522 (78.26%)	XGBoost	50	48	73	75	40	345	8	16	24	86	0.7337231352718079	0.5465686274509804	0.4932432432432432	0.3333333333333333	0.6460176991150443	0.25	0.5593869731800766	0.3355085453629927	0.2857142857142857	0.7337231352718078	0.6115196078431372	0.4266132537025142	0.1035610738598903	0.3936907694192391	0.3452007530908977	4.119495824972788
RDKit 1D descriptors	10035623	112(16.79%)	555 (83.21%)	XGBoost	50	43	69	39	16	409	4	12	23	95	0.8623555672268908	0.5179993077189339	0.6388888888888888	0.25	0.8117647058823529	0.1481481481481481	0.7150259067357513	0.2765147069577517	0.1860465116279069	0.8623555672268908	0.5226722049151955	0.6600959390480556	0.0445306027267157	0.5486462127064708	0.2539352109136187	3.6014240741729737
RDKit 1D descriptors	10020705	90(13.49%)	577 (86.51%)	XGBoost	50	8	45	61	22	405	7	17	16	94	0.7703702517455641	0.5755973364669017	0.4245283018867924	0.2916666666666667	0.6716417910447762	0.3043478260869565	0.5202312138728324	0.2114908677568524	0.2978723404255319	0.770370251745564	0.6682334508421466	0.4491096539290604	0.1486825270353725	0.326406746401801	0.3133671764426512	2.818925317128499
RDKit 1D descriptors	10051589	133(19.94%)	534 (80.06%)	XGBoost	50	35	59	60	42	372	8	16	24	86	0.7226347634763477	0.5465686274509804	0.4957983193277311	0.3333333333333333	0.5841584158415841	0.25	0.5363636363636364	0.3085937127887592	0.2857142857142857	0.7226347634763477	0.5597426470588235	0.41903652855178	0.1035610738598903	0.3684240103263641	0.3557456451312821	3.587496507167816
RDKit 1D descriptors	10081792	33(4.95%)	634 (95.05%)	XGBoost	50	28	22	1	5	505	0	0	6	128	0.9064192651149172	0.5	0.9565217391304348	0.0	0.8148148148148148	0.0	0.8800000000000001	0.1904761904761904	0.0	0.9064192651149172	0.7643229166666666	0.8772278605751964	0.0	0.7887689467753095	0.2050193389592123	4.05417009194692
RDKit 1D descriptors	10033645	51(7.65%)	616 (92.35%)	XGBoost	50	22	23	70	20	420	0	17	8	109	0.6960132890365448	0.4325396825396825	0.2473118279569892	0.0	0.5348837209302325	0.0	0.3382352941176471	0.1214815655992126	0.0	0.6960132890365449	0.5654761904761905	0.2813066293541018	-0.096048646834174	0.1698065229252904	0.0754104864254224	2.235190367698669
RDKit 1D descriptors	10036628	120(17.99%)	547 (82.01%)	XGBoost	50	41	66	61	28	378	8	19	18	89	0.7815877477826783	0.565883190883191	0.5196850393700787	0.2962962962962963	0.7021276595744681	0.3076923076923077	0.5972850678733032	0.1941203892827105	0.3018867924528302	0.7815877477826784	0.5584045584045585	0.5038196008848911	0.1299060571363266	0.4174180734294165	0.2648729894888403	2.7890791018803918
RDKit 1D descriptors	10043967	81(12.14%)	586 (87.86%)	XGBoost	50	21	48	52	22	411	5	20	6	103	0.7867016352977476	0.6459719142645972	0.48	0.2	0.6857142857142857	0.4545454545454545	0.5647058823529412	0.2955994152046783	0.2777777777777778	0.7867016352977476	0.7036215816703622	0.4960845859472687	0.2057145187340779	0.3704186545162155	0.2365449438229631	3.0694987575213117
RDKit 1D descriptors	10005483	112(16.79%)	555 (83.21%)	XGBoost	50	8	70	126	19	318	16	48	7	63	0.7513665350744003	0.6316098707403055	0.3571428571428571	0.25	0.7865168539325843	0.6956521739130435	0.4912280701754386	0.392970848447178	0.367816091954023	0.7513665350744003	0.7027027027027026	0.388848973337368	0.1987031988219909	0.316546155954213	0.2908371094870814	4.266610169410706
RDKit 1D descriptors	10054813	144(21.59%)	523 (78.41%)	XGBoost	50	8	83	94	31	325	11	28	19	76	0.7518632500104677	0.5487179487179487	0.4689265536723164	0.282051282051282	0.7280701754385965	0.3666666666666666	0.570446735395189	0.2820711055569088	0.3188405797101449	0.7518632500104677	0.583974358974359	0.4385737192402321	0.0894133116623727	0.3995727890442975	0.3912246509154253	3.1812731981277467
RDKit 1D descriptors	10016173	118(17.69%)	549 (82.31%)	XGBoost	50	32	54	46	40	393	6	16	18	94	0.7348422430087724	0.5522727272727272	0.54	0.2727272727272727	0.574468085106383	0.25	0.5567010309278351	0.2733669108669109	0.2608695652173913	0.7348422430087723	0.5912878787878788	0.4585201799058344	0.1082148263514146	0.3852596702726438	0.2571203305920759	3.557639761765798
RDKit 1D descriptors	10061354	46(6.9%)	621 (93.1%)	XGBoost	50	22	21	10	11	491	1	4	13	116	0.8181449600798403	0.5190476190476191	0.6774193548387096	0.2	0.65625	0.0714285714285714	0.6666666666666667	0.1413636363636363	0.1052631578947368	0.8181449600798404	0.6714285714285714	0.6458269887459652	0.0614816445551184	0.4651943502995823	0.1940170989112614	3.61189923286438
RDKit 1D descriptors	10068879	38(5.7%)	629 (94.3%)	XGBoost	50	42	18	21	11	483	4	5	5	120	0.7895114942528736	0.7022222222222222	0.4615384615384615	0.4444444444444444	0.6206896551724138	0.4444444444444444	0.5294117647058824	0.0933333333333333	0.4444444444444444	0.7895114942528736	0.7253333333333333	0.5043294110697228	0.4044444444444444	0.3071100472277932	0.2344529274146624	2.905730104446411
RDKit 1D descriptors	10077605	77(11.54%)	590 (88.46%)	XGBoost	50	46	37	103	20	373	7	17	13	97	0.7163681261978476	0.600438596491228	0.2642857142857143	0.2916666666666667	0.6491228070175439	0.35	0.3756345177664975	0.1765578127744277	0.3181818181818182	0.7163681261978476	0.594298245614035	0.3038812406549463	0.1866792687703245	0.2090773368693779	0.2378280386062101	3.4062021573384604
RDKit 1D descriptors	10061246	154(23.09%)	513 (76.91%)	XGBoost	50	8	87	94	33	319	15	24	19	76	0.7486985472154963	0.6005882352941176	0.4806629834254143	0.3846153846153846	0.725	0.4411764705882353	0.5780730897009967	0.2980798077485795	0.4109589041095891	0.7486985472154964	0.6167647058823529	0.4386905444085021	0.1927181140765254	0.4103943590434629	0.4605070342598787	3.132515092690786
RDKit 1D descriptors	10002511	144(21.59%)	523 (78.41%)	XGBoost	50	11	78	67	35	353	10	16	21	87	0.765370838600927	0.5836204196680238	0.5379310344827586	0.3846153846153846	0.6902654867256637	0.3225806451612903	0.6046511627906976	0.272235294117647	0.3508771929824561	0.7653708386009271	0.5662386470404008	0.4874692167085949	0.1783377347941633	0.4369812686178785	0.3308471537812449	4.0548444549242655
RDKit 1D descriptors	10016029	98(14.69%)	569 (85.31%)	XGBoost	50	6	61	69	20	383	10	18	7	99	0.8002157762482247	0.7171945701357466	0.4692307692307692	0.3571428571428571	0.7530864197530864	0.5882352941176471	0.5781990521327015	0.4225113240674116	0.4444444444444445	0.8002157762482247	0.7581699346405228	0.5019391071763847	0.3556021700825837	0.3908947721955852	0.4513949666599777	4.125687050819397
RDKit 1D descriptors	10010214	124(18.59%)	543 (81.41%)	XGBoost	50	35	63	48	29	393	8	13	24	89	0.7879695356403431	0.5612745098039216	0.5675675675675675	0.3809523809523809	0.6847826086956522	0.25	0.6206896551724137	0.2584665609055853	0.3018867924528302	0.7879695356403431	0.5425857843137255	0.5360089424720165	0.1437262343617195	0.4430694051584825	0.3726544026672316	3.9113981167475385
RDKit 1D descriptors	10003591	88(13.19%)	579 (86.81%)	XGBoost	50	42	41	39	32	421	4	19	11	100	0.7384306134603931	0.5535014005602241	0.5125	0.1739130434782608	0.5616438356164384	0.2666666666666666	0.5359477124183006	0.2909782030834662	0.2105263157894737	0.7384306134603932	0.5750700280112044	0.4590270335321389	0.0894723511004361	0.3478799892055823	0.1607274938464036	3.939697484175364
RDKit 1D descriptors	10025080	89(13.34%)	578 (86.66%)	XGBoost	50	45	40	69	29	395	1	22	19	92	0.7155016241879061	0.4285087719298245	0.3669724770642202	0.0434782608695652	0.5797101449275363	0.05	0.449438202247191	0.1740898430553603	0.0465116279069767	0.715501624187906	0.5618421052631579	0.3587301686750696	-0.1351215968919592	0.2671466734918339	0.165698859361817	2.9603342572848
RDKit 1D descriptors	10048799	62(9.3%)	605 (90.7%)	XGBoost	50	31	33	48	18	434	5	21	6	102	0.773736880644374	0.6419068736141906	0.4074074074074074	0.1923076923076923	0.6470588235294118	0.4545454545454545	0.5	0.1172558922558922	0.2702702702702702	0.773736880644374	0.6119733924611974	0.4486009510350243	0.1970079601770242	0.2973876646760434	0.2527778290727188	3.675187921524048
RDKit 1D descriptors	10061664	56(8.4%)	611 (91.6%)	XGBoost	50	11	28	30	16	459	2	12	10	110	0.7875069715560513	0.5341530054644809	0.4827586206896552	0.1428571428571428	0.6363636363636364	0.1666666666666666	0.5490196078431373	0.2215151515151515	0.1538461538461538	0.7875069715560513	0.5362021857923497	0.5081575024918588	0.0637638924773791	0.3372287930740412	0.2570013840447095	3.65379623969396
RDKit 1D descriptors	10020947	83(12.44%)	584 (87.56%)	XGBoost	50	47	40	88	25	380	8	34	10	82	0.7136752136752137	0.5756704980842912	0.3125	0.1904761904761904	0.6153846153846154	0.4444444444444444	0.4145077720207254	0.3182575757575757	0.2666666666666666	0.7136752136752137	0.6513409961685823	0.3273642505493276	0.1112508343063977	0.2392120075046904	0.2634368430720916	4.0114872296651205
RDKit 1D descriptors	10040070	87(13.04%)	580 (86.96%)	XGBoost	50	6	40	98	22	373	8	35	17	74	0.7185466748852818	0.4994495412844036	0.2898550724637681	0.1860465116279069	0.6451612903225806	0.32	0.3999999999999999	0.2702987327987327	0.2352941176470588	0.7185466748852819	0.566605504587156	0.3199207477440642	-0.0009187198025173	0.2282790699306281	0.2087604519772103	3.713440028826396
RDKit 1D descriptors	10005724	102(15.29%)	565 (84.71%)	XGBoost	50	22	51	103	22	357	13	28	16	77	0.7373585467540202	0.5908045977011493	0.3311688311688311	0.3170731707317073	0.6986301369863014	0.4482758620689655	0.4493392070484582	0.2635757431062139	0.3714285714285714	0.7373585467540203	0.6702791461412151	0.3600768912869774	0.1622923616898107	0.2726403232584322	0.3609237507782111	3.760631481806437
RDKit 1D descriptors	10042434	101(15.14%)	566 (84.86%)	XGBoost	50	42	57	69	31	376	4	19	9	102	0.746335546475996	0.575333757151939	0.4523809523809524	0.1739130434782608	0.6477272727272727	0.3076923076923077	0.5327102803738318	0.4298906642504175	0.2222222222222222	0.7463355464759959	0.6325492689129053	0.4305225912516041	0.1182656375382729	0.3511808313637582	0.2166919121214759	3.975815351804097
RDKit 1D descriptors	10043224	100(14.99%)	567 (85.01%)	XGBoost	50	26	57	40	19	417	5	13	19	97	0.8312363238512035	0.5450757575757575	0.5876288659793815	0.2777777777777778	0.75	0.2083333333333333	0.6589595375722542	0.2454603174603174	0.2380952380952381	0.8312363238512035	0.6075757575757575	0.6003489233983931	0.1013700700150523	0.4763689290342546	0.3085777615737016	3.017628486951192
RDKit 1D descriptors	10014625	100(14.99%)	567 (85.01%)	XGBoost	50	21	50	72	28	383	2	31	20	81	0.7413919413919414	0.4070616883116883	0.4098360655737705	0.0606060606060606	0.6410256410256411	0.0909090909090909	0.5	0.2546509788079247	0.0727272727272727	0.7413919413919413	0.3575487012987012	0.4061672818772053	-0.159818654268434	0.3152482596704908	0.1281819925363725	3.606743399302165
RDKit 1D descriptors	10003598	194(29.09%)	473 (70.91%)	XGBoost	50	8	104	126	46	257	22	34	22	56	0.6821758050478677	0.5611111111111111	0.4521739130434782	0.3928571428571428	0.6933333333333334	0.5	0.5473684210526315	0.3623537009426848	0.44	0.6821758050478677	0.6227272727272727	0.3308114076593572	0.116374131760192	0.3998111863392881	0.4912081044453034	3.1845334649086
RDKit 1D descriptors	10059570	153(22.94%)	514 (77.06%)	XGBoost	50	8	90	111	39	293	9	46	15	64	0.7114609716785631	0.4784090909090909	0.4477611940298507	0.1636363636363636	0.6976744186046512	0.375	0.5454545454545455	0.3445360459973464	0.2278481012658228	0.7114609716785631	0.5257575757575758	0.3737478355887846	-0.0336595261275572	0.3855622624258176	0.1978327679128267	3.777022886276245
RDKit 1D descriptors	10061728	138(20.69%)	529 (79.31%)	XGBoost	50	45	82	160	26	265	18	52	12	52	0.6913943355119826	0.55	0.3388429752066115	0.2571428571428571	0.7592592592592593	0.6	0.4685714285714286	0.2886746015989613	0.36	0.6913943355119826	0.5362179487179487	0.3090375422507633	0.083452296039628	0.3060501541654535	0.2626536209431797	2.445889413356781
RDKit 1D descriptors	10058839	64(9.6%)	603 (90.4%)	XGBoost	50	31	32	50	16	435	2	20	14	98	0.781786941580756	0.4777542372881356	0.3902439024390244	0.0909090909090909	0.6666666666666666	0.125	0.4923076923076923	0.1372431077694235	0.1052631578947368	0.781786941580756	0.5603813559322034	0.4471437347488483	-0.0389455587780713	0.290181363352095	0.2452502670979086	3.24707578420639
RDKit 1D descriptors	10040829	36(5.4%)	631 (94.6%)	XGBoost	50	8	20	41	10	462	0	13	6	115	0.7925778661365142	0.44921875	0.3278688524590163	0.0	0.6666666666666666	0.0	0.4395604395604395	0.1940344622697563	0.0	0.7925778661365142	0.3802083333333333	0.4236236197864785	-0.0709658863454363	0.2373409610514768	0.0420160806400673	3.6344876607259113
RDKit 1D descriptors	10070878	97(14.54%)	570 (85.46%)	XGBoost	50	22	47	69	28	389	9	21	13	91	0.7380058224163029	0.6107954545454546	0.4051724137931034	0.3	0.6266666666666667	0.4090909090909091	0.4921465968586387	0.2245904197222655	0.3461538461538461	0.7380058224163029	0.6635551948051948	0.4011288752106774	0.1969223427925564	0.3064408789976494	0.2711602515854611	3.693335370222728
RDKit 1D descriptors	10048858	81(12.14%)	586 (87.86%)	XGBoost	50	45	48	87	16	382	10	25	7	92	0.7822494669509594	0.6872800402212167	0.3555555555555555	0.2857142857142857	0.75	0.5882352941176471	0.4824120603015075	0.301967038809144	0.3846153846153846	0.7822494669509595	0.690296631473102	0.4219209731401682	0.2837835790682858	0.2966854283927455	0.3107541766279535	3.2713563203811646
RDKit 1D descriptors	10003840	70(10.49%)	597 (89.51%)	XGBoost	50	25	28	43	21	441	2	11	19	102	0.7412927981109799	0.4989464812473662	0.3943661971830985	0.1538461538461538	0.5714285714285714	0.0952380952380952	0.4666666666666667	0.2627272727272727	0.1176470588235294	0.7412927981109799	0.5790139064475347	0.4103410014588021	-0.0025879553186448	0.2647517374415347	0.2071906065488705	5.229057375590006
RDKit 1D descriptors	10009033	123(18.44%)	544 (81.56%)	XGBoost	50	38	66	56	31	380	11	18	15	90	0.7759860020807718	0.6282051282051282	0.5409836065573771	0.3793103448275862	0.6804123711340206	0.4230769230769231	0.6027397260273972	0.2680759746628899	0.4	0.7759860020807718	0.6965811965811967	0.5069268987160954	0.246229620773512	0.4262532893266167	0.3772530538513576	2.840964655081431
RDKit 1D descriptors	10002016	55(8.25%)	612 (91.75%)	XGBoost	50	11	32	49	10	442	2	22	11	99	0.8310542139462709	0.486013986013986	0.3950617283950617	0.0833333333333333	0.7619047619047619	0.1538461538461538	0.5203252032520325	0.1495367377720318	0.1081081081081081	0.831054213946271	0.6109345200254291	0.4969157708926831	-0.0215916758543765	0.3197611381893224	0.1497132819538257	3.909921193122864
RDKit 1D descriptors	10040872	53(7.95%)	614 (92.05%)	XGBoost	50	36	43	1	2	487	2	2	6	124	0.9767531876138432	0.6170634920634921	0.9772727272727272	0.5	0.9555555555555556	0.25	0.9662921348314608	0.2267909867909868	0.3333333333333333	0.9767531876138434	0.4325396825396825	0.9632943237739546	0.3259718258647996	0.9375907290541438	0.2296678580472774	3.151584577560425
RDKit 1D descriptors	10021531	55(8.25%)	612 (91.75%)	XGBoost	50	6	27	39	14	453	3	12	11	108	0.7896341463414634	0.5571428571428572	0.4090909090909091	0.2	0.6585365853658537	0.2142857142857142	0.5046728971962617	0.149953314659197	0.2068965517241379	0.7896341463414636	0.5446428571428571	0.4686232470894639	0.1108734285880379	0.2956677468872591	0.1732749110748099	3.0566604773203534
RDKit 1D descriptors	10021097	106(15.89%)	561 (84.11%)	XGBoost	50	24	67	93	19	354	7	31	13	83	0.7855080380833463	0.5390350877192982	0.41875	0.1842105263157894	0.7790697674418605	0.35	0.5447154471544716	0.3281041640975047	0.2413793103448275	0.7855080380833463	0.5986842105263157	0.4582863429307865	0.0617198929287249	0.3618827446659977	0.2026133121685637	3.621258123715719
RDKit 1D descriptors	10037870	50(7.5%)	617 (92.5%)	XGBoost	50	22	27	69	11	426	6	32	6	90	0.7855661881977671	0.6188524590163935	0.28125	0.1578947368421052	0.7105263157894737	0.5	0.4029850746268656	0.2677467144563918	0.2399999999999999	0.7855661881977671	0.6219262295081966	0.3824325444057084	0.1505848534940082	0.2204734250024686	0.2008010702109939	3.319061342875163
RDKit 1D descriptors	10051078	115(17.24%)	552 (82.76%)	XGBoost	50	36	34	22	56	421	4	6	21	103	0.6640581891146224	0.5524770642201835	0.6071428571428571	0.4	0.3777777777777777	0.16	0.4657534246575342	0.2449462365591397	0.2285714285714285	0.6640581891146226	0.6730275229357798	0.4008647090657339	0.1555865093194576	0.3344307454063551	0.3550404358603978	2.356143649419149
RDKit 1D descriptors	10005364	87(13.04%)	580 (86.96%)	XGBoost	50	35	39	67	31	396	4	30	13	87	0.7062172169083616	0.4894419306184012	0.3679245283018867	0.1176470588235294	0.5571428571428572	0.2352941176470588	0.4431818181818182	0.2415236138925935	0.1568627450980392	0.7062172169083617	0.5439919557566616	0.34900171604177	-0.0161507405407916	0.2631478737553289	0.2028779919546272	2.468373719851176
RDKit 1D descriptors	10058920	99(14.84%)	568 (85.16%)	XGBoost	50	32	60	108	16	349	9	24	14	87	0.7765749165035126	0.5875440658049353	0.3571428571428571	0.2727272727272727	0.7894736842105263	0.391304347826087	0.4918032786885246	0.2547907647907648	0.3214285714285714	0.7765749165035126	0.6126126126126126	0.4163001896175242	0.153237288593688	0.3119736489441239	0.2533476196094043	3.994465251763662
RDKit 1D descriptors	10018814	97(14.54%)	570 (85.46%)	XGBoost	50	11	52	52	24	405	6	20	15	93	0.7852124841644593	0.5543615676359039	0.5	0.2307692307692307	0.6842105263157895	0.2857142857142857	0.5777777777777778	0.1528245614035087	0.2553191489361702	0.7852124841644592	0.539401601348504	0.5032897752034905	0.099947580456339	0.3871334057470129	0.2072316343381428	4.022903029123942
RDKit 1D descriptors	10006445	84(12.59%)	583 (87.41%)	XGBoost	50	31	44	75	24	390	6	14	10	104	0.7428842504743833	0.6281779661016949	0.3697478991596639	0.3	0.6470588235294118	0.375	0.4705882352941177	0.1347454844006568	0.3333333333333332	0.7428842504743833	0.5815677966101696	0.3891675601782881	0.2332796973314124	0.2842767832218419	0.2174569438885293	3.368072382609049
RDKit 1D descriptors	10023676	68(10.19%)	599 (89.81%)	XGBoost	50	41	42	85	17	389	6	35	3	90	0.7662697561324465	0.6933333333333334	0.3307086614173228	0.1463414634146341	0.711864406779661	0.6666666666666666	0.4516129032258065	0.3363422488649348	0.24	0.7662697561324464	0.792	0.3921950748912571	0.2100291588663075	0.267314659410697	0.2538046616412198	3.6343954245249432
RDKit 1D descriptors	10051818	94(14.09%)	573 (85.91%)	XGBoost	50	44	48	35	24	426	4	11	18	101	0.7953723788864786	0.541801948051948	0.5783132530120482	0.2666666666666666	0.6666666666666666	0.1818181818181818	0.6193548387096774	0.101062271062271	0.2162162162162162	0.7953723788864786	0.6124188311688311	0.5568923912985964	0.098226293915998	0.4305703112638169	0.2344062648833212	3.9609445055325834
RDKit 1D descriptors	10001053	129(19.34%)	538 (80.66%)	XGBoost	50	32	66	75	31	361	6	17	26	85	0.7541970112550838	0.5104166666666667	0.4680851063829787	0.2608695652173913	0.6804123711340206	0.1875	0.5546218487394958	0.2604456540877066	0.2181818181818181	0.7541970112550836	0.6020220588235294	0.4447100637268972	0.0235563734224046	0.3766522479708405	0.3196499436876205	3.4247727274894717
RDKit 1D descriptors	10037014	122(18.29%)	545 (81.71%)	XGBoost	50	44	60	72	33	368	4	19	25	86	0.7407624633431085	0.4784893267651888	0.4545454545454545	0.1739130434782608	0.6451612903225806	0.1379310344827586	0.5333333333333333	0.1865861421902687	0.1538461538461538	0.7407624633431085	0.5444991789819376	0.4233771688139865	-0.0469842436253728	0.3551688280248469	0.2340071237775927	4.982846093177796
RDKit 1D descriptors	10040752	143(21.44%)	524 (78.56%)	XGBoost	50	8	86	120	32	295	8	31	17	78	0.7198284664080048	0.5177981651376147	0.4174757281553398	0.2051282051282051	0.7288135593220338	0.32	0.5308641975308642	0.3285085877584346	0.25	0.7198284664080048	0.5581651376146789	0.3748620633168784	0.0305277203588746	0.3642994948196086	0.2270015000611348	3.2149831771850588
RDKit 1D descriptors	10053425	14(2.1%)	653 (97.9%)	XGBoost	50	0	2	0	9	522	0	0	3	131	0.5909090909090909	0.5	1.0	0.0	0.1818181818181818	0.0	0.3076923076923077	0.0	0.0	0.5909090909090909	0.1806615776081425	0.4227724183524377	0.0	0.1987037352891011	0.0175504851478212	2.075227638085684
RDKit 1D descriptors	10034341	98(14.69%)	569 (85.31%)	XGBoost	50	41	56	24	25	428	4	8	13	109	0.8191303397793073	0.5834590246354953	0.7	0.3333333333333333	0.691358024691358	0.2352941176470588	0.6956521739130435	0.306749261303341	0.2758620689655172	0.8191303397793074	0.6264454499748617	0.641528157119889	0.1945584751289807	0.5308549324809487	0.2586366346311644	3.969427792231242
RDKit 1D descriptors	10003119	84(12.59%)	583 (87.41%)	XGBoost	50	44	59	74	10	390	9	22	6	97	0.8477948525737131	0.707563025210084	0.4436090225563909	0.2903225806451613	0.855072463768116	0.6	0.5841584158415842	0.3019061681352702	0.3913043478260869	0.8477948525737131	0.7131652661064426	0.5396110882589908	0.310384223546463	0.3980795859458582	0.3686616532620524	2.452005831400553
RDKit 1D descriptors	10048959	59(8.85%)	608 (91.15%)	XGBoost	50	35	28	22	20	463	2	10	9	113	0.7689862542955327	0.5502586844050259	0.56	0.1666666666666666	0.5833333333333334	0.1818181818181818	0.5714285714285714	0.2087989203778678	0.1739130434782608	0.7689862542955327	0.5794530672579453	0.5281934403789957	0.0966316670133876	0.3641901188242652	0.1379457200545896	3.0240219950675966
RDKit 1D descriptors	10050396	56(8.4%)	611 (91.6%)	XGBoost	50	22	32	61	9	431	4	17	11	102	0.8282520325203252	0.5619047619047619	0.3440860215053763	0.1904761904761904	0.7804878048780488	0.2666666666666666	0.4776119402985075	0.2604761904761905	0.2222222222222222	0.8282520325203252	0.6067226890756302	0.4609396702416449	0.107380221222433	0.2854404970848716	0.1701741640622667	3.837659092744192
RDKit 1D descriptors	10005802	114(17.09%)	553 (82.91%)	XGBoost	50	26	54	28	34	417	5	8	21	100	0.7753575076608785	0.5591168091168092	0.6585365853658537	0.3846153846153846	0.6136363636363636	0.1923076923076923	0.6352941176470588	0.2546462309620204	0.2564102564102564	0.7753575076608786	0.7183048433048433	0.5666998036627909	0.1579702009720309	0.4678918642333276	0.4131039878214307	3.3794400413831074
RDKit 1D descriptors	10019727	77(11.54%)	590 (88.46%)	XGBoost	50	30	43	29	23	438	2	13	9	110	0.7947083252222438	0.5380635624538064	0.5972222222222222	0.1333333333333333	0.6515151515151515	0.1818181818181818	0.6231884057971014	0.2524711150918047	0.1538461538461538	0.7947083252222438	0.6807095343680709	0.5679839938978958	0.0662779727552081	0.4322512965805648	0.1517956558930059	4.507400643825531
RDKit 1D descriptors	10049694	114(17.09%)	553 (82.91%)	XGBoost	50	47	69	85	20	359	10	22	15	87	0.7919197287174815	0.5990825688073395	0.448051948051948	0.3125	0.7752808988764045	0.4	0.5679012345679012	0.3474257656300752	0.3508771929824561	0.7919197287174815	0.6370642201834862	0.4803966446635417	0.1810653846057509	0.3848895691866368	0.3705724190877238	4.634702972571055
RDKit 1D descriptors	10028641	75(11.24%)	592 (88.76%)	XGBoost	50	24	34	60	25	414	4	24	12	94	0.7248444539798327	0.5233050847457628	0.3617021276595745	0.1428571428571428	0.576271186440678	0.25	0.4444444444444445	0.238595238095238	0.1818181818181818	0.7248444539798327	0.6239406779661018	0.3701955254339844	0.037174893144994	0.2553428294414986	0.1886342992867057	3.7979896744092314
RDKit 1D descriptors	10041807	63(9.45%)	604 (90.55%)	XGBoost	50	6	28	12	23	470	0	3	12	119	0.7620616711414856	0.4877049180327868	0.7	0.0	0.5490196078431373	0.0	0.6153846153846154	0.0766666666666666	0.0	0.7620616711414856	0.5765027322404372	0.5851788938677523	-0.0474608691541091	0.4274656954714343	0.1237179895929798	4.075586620966593
RDKit 1D descriptors	10012442	83(12.44%)	584 (87.56%)	XGBoost	50	8	53	103	21	356	3	30	6	95	0.7459076723782606	0.5466666666666666	0.3397435897435897	0.0909090909090909	0.7162162162162162	0.3333333333333333	0.4608695652173912	0.2749206349206349	0.1428571428571428	0.7459076723782605	0.5653333333333332	0.3737586935586097	0.0542244781385947	0.2827294930953468	0.2372733428625465	4.112168316046397
RDKit 1D descriptors	10003055	57(8.55%)	610 (91.45%)	XGBoost	50	17	43	5	5	480	0	0	9	125	0.942762027491409	0.5	0.8958333333333334	0.0	0.8958333333333334	0.0	0.8958333333333334	0.240662278897573	0.0	0.942762027491409	0.6631111111111111	0.8855240549828178	0.0	0.8118982241505108	0.1247689475759651	3.758303300539653
RDKit 1D descriptors	10049088	150(22.49%)	517 (77.51%)	XGBoost	50	24	79	61	37	356	9	16	25	84	0.7673757545687587	0.5523529411764706	0.5642857142857143	0.36	0.6810344827586207	0.2647058823529412	0.6171874999999999	0.2668884732838221	0.3050847457627118	0.7673757545687587	0.5864705882352941	0.5014051010610585	0.1169572871421456	0.4537164160482074	0.3101915646688124	3.091175985336304
RDKit 1D descriptors	10019708	152(22.79%)	515 (77.21%)	XGBoost	50	6	88	124	35	286	15	33	14	72	0.7065040650406504	0.6014778325123153	0.4150943396226415	0.3125	0.7154471544715447	0.5172413793103449	0.5253731343283582	0.348719260126577	0.3896103896103896	0.7065040650406503	0.6045977011494253	0.3555352273818191	0.174311075419383	0.3626441053960612	0.3590604823757032	2.807307008902232
RDKit 1D descriptors	10018838	154(23.09%)	513 (76.91%)	XGBoost	50	21	81	116	39	297	16	31	18	69	0.6970641646489104	0.5802941176470588	0.4111675126903553	0.3404255319148936	0.675	0.4705882352941176	0.5110410094637224	0.3532550838430383	0.3950617283950617	0.6970641646489103	0.6555882352941176	0.3410362541081546	0.1464349114434691	0.3507088027733069	0.3485165701112661	2.49183744986852
