data	safety_endpoint	positive_counts	negative_counts	ML_model	num_trials	best_trial	tp(train)	fp(train)	fn(train)	tn(train)	tp	fp	fn	tn	balanced_accuracy(train)	balanced_accuracy	precision(train)	precision	recall(train)	recall	f1_score(train)	f1_score(validation)	f1_score	roc_auc_score(train)	roc_auc_score	mcc(train)	mcc	pr_auc_score(train)	pr_auc_score	time
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10053631	94(14.09%)	573 (85.91%)	XGBoost	50	22	55	47	17	414	5	14	17	98	0.830968305615811	0.5511363636363636	0.5392156862745098	0.2631578947368421	0.7638888888888888	0.2272727272727272	0.632183908045977	0.1490680813439434	0.2439024390243902	0.830968305615811	0.6022727272727273	0.5751675716163202	0.1086061624540122	0.4437958057936537	0.2477065757726728	7.126545695463816
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10013836	95(14.24%)	572 (85.76%)	XGBoost	50	22	72	10	9	442	2	8	12	112	0.9333824975417896	0.5380952380952381	0.8780487804878049	0.2	0.8888888888888888	0.1428571428571428	0.8834355828220859	0.4085518568277189	0.1666666666666666	0.9333824975417896	0.6422619047619048	0.862418161029236	0.0886838392757909	0.797373358348968	0.2035275020926179	12.009126969178515
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10013573	41(6.15%)	626 (93.85%)	XGBoost	50	11	22	20	9	482	0	7	10	117	0.8349183909523198	0.4717741935483871	0.5238095238095238	0.0	0.7096774193548387	0.0	0.6027397260273972	0.2074747474747474	0.0	0.8349183909523198	0.4741935483870967	0.5818838530790763	-0.0666708998740663	0.3886213445615491	0.0790538040992586	7.751693964004517
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10023201	84(12.59%)	583 (87.41%)	XGBoost	50	8	41	39	24	429	3	10	16	105	0.7737179487179486	0.5354691075514874	0.5125	0.2307692307692307	0.6307692307692307	0.1578947368421052	0.5655172413793104	0.2374071982767635	0.1874999999999999	0.7737179487179487	0.5967963386727688	0.501555252272048	0.0836068028519717	0.3682973733583489	0.3080416424770624	6.488577810923259
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10004637	55(8.25%)	612 (91.75%)	XGBoost	50	13	28	12	14	479	0	11	13	110	0.8211133740665308	0.4545454545454545	0.7	0.0	0.6666666666666666	0.0	0.6829268292682926	0.2172549019607842	0.0	0.8211133740665308	0.6331849968213605	0.6567503690715153	-0.0980218235953648	0.4929330831769856	0.14283033023213	8.888254682223002
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10012455	75(11.24%)	592 (88.76%)	XGBoost	50	13	36	43	26	428	5	15	8	106	0.7446750222587495	0.6303242212333121	0.4556962025316455	0.25	0.5806451612903226	0.3846153846153846	0.5106382978723404	0.203928174161767	0.303030303030303	0.7446750222587495	0.6325492689129053	0.4415546456630805	0.2164970943155321	0.3133782828232529	0.2091095584171727	5.110360586643219
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10031252	147(22.04%)	520 (77.96%)	XGBoost	50	48	79	44	33	377	9	18	26	81	0.8004220393620631	0.5376623376623377	0.6422764227642277	0.3333333333333333	0.7053571428571429	0.2571428571428571	0.6723404255319149	0.3596022140913781	0.2903225806451613	0.800422039362063	0.5737373737373738	0.580988265416369	0.0824926237505952	0.5149479585455196	0.3585333681547913	7.421355843544006
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10033775	46(6.9%)	621 (93.1%)	XGBoost	50	13	16	7	18	492	1	4	11	118	0.7282800895909466	0.5252732240437158	0.6956521739130435	0.2	0.4705882352941176	0.0833333333333333	0.5614035087719297	0.15	0.1176470588235294	0.7282800895909467	0.5006830601092895	0.5490839575993863	0.0761520017955718	0.3611368358420944	0.1928665453771607	5.470008099079132
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10037833	141(21.14%)	526 (78.86%)	XGBoost	50	31	86	73	30	344	12	29	13	80	0.7831596791532291	0.6069724770642202	0.5408805031446541	0.2926829268292683	0.7413793103448276	0.48	0.6254545454545455	0.3638340942372297	0.3636363636363636	0.7831596791532291	0.6462385321100917	0.5107684533780296	0.1808639030990936	0.4572827926367447	0.3387139039416829	7.843281292915345
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10050528	78(11.69%)	589 (88.31%)	XGBoost	50	22	44	35	18	436	0	11	16	107	0.8176837202931306	0.4533898305084746	0.5569620253164557	0.0	0.7096774193548387	0.0	0.6241134751773049	0.1992414831545266	0.0	0.8176837202931306	0.6096398305084746	0.5733103495894188	-0.1101191307500419	0.4290344797470652	0.1644217627792721	8.082954529921214
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10051592	61(9.15%)	606 (90.85%)	XGBoost	50	44	41	48	12	432	3	23	5	103	0.8367924528301887	0.5962301587301587	0.4606741573033708	0.1153846153846153	0.7735849056603774	0.375	0.5774647887323945	0.4303215303215303	0.1764705882352941	0.8367924528301888	0.773809523809524	0.5404610636642425	0.1153115771487737	0.3788846458122611	0.2469538274225774	7.924809296925862
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10047295	151(22.64%)	516 (77.36%)	XGBoost	50	13	84	64	40	345	9	19	18	88	0.7604700686173989	0.5778816199376947	0.5675675675675675	0.3214285714285714	0.6774193548387096	0.3333333333333333	0.6176470588235294	0.3254238512232554	0.3272727272727272	0.7604700686173987	0.6829352717203185	0.4914723551908813	0.1536762642243708	0.4595281597641943	0.3709753799193677	6.28765512307485
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10036142	69(10.34%)	598 (89.66%)	XGBoost	50	11	45	60	12	416	5	22	7	100	0.8317116320212296	0.6181693989071039	0.4285714285714285	0.1851851851851851	0.7894736842105263	0.4166666666666667	0.5555555555555555	0.2890771973124914	0.2564102564102564	0.8317116320212296	0.6693989071038251	0.5154838540200111	0.1682409800263715	0.3608599359562132	0.2011999122102747	7.347694591681162
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10019070	66(9.9%)	601 (90.1%)	XGBoost	50	44	34	45	17	437	3	12	12	107	0.7866528354080221	0.5495798319327732	0.430379746835443	0.2	0.6666666666666666	0.2	0.5230769230769231	0.3818074598260357	0.2	0.7866528354080221	0.7938375350140056	0.4746280190897508	0.0991596638655462	0.3188147655575874	0.2970485091571313	7.457330858707428
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10038537	45(6.75%)	622 (93.25%)	XGBoost	50	6	31	53	6	443	2	24	6	102	0.8654914995640802	0.5297619047619048	0.369047619047619	0.0769230769230769	0.8378378378378378	0.25	0.5123966942148761	0.2292929292929292	0.1176470588235294	0.8654914995640801	0.5337301587301587	0.5099013516464409	0.0356633743759094	0.3204590948493387	0.0871194964165735	8.585311957200368
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020765	56(8.4%)	611 (91.6%)	XGBoost	50	21	28	62	14	429	2	12	12	108	0.7701968771215206	0.5214285714285715	0.3111111111111111	0.1428571428571428	0.6666666666666666	0.1428571428571428	0.4242424242424242	0.2310466988727858	0.1428571428571428	0.7701968771215206	0.5869047619047618	0.3886445610907529	0.0428571428571428	0.2336738239177263	0.167360687624268	6.125804789861044
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10021639	78(11.69%)	589 (88.31%)	XGBoost	50	8	41	65	19	408	4	20	14	96	0.7729563072586328	0.524904214559387	0.3867924528301887	0.1666666666666666	0.6833333333333333	0.2222222222222222	0.4939759036144578	0.2193422056478763	0.1904761904761905	0.7729563072586328	0.6954022988505747	0.4322773248504578	0.0442961650485942	0.2999554556503475	0.2265865491903043	7.201137471199036
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005359	75(11.24%)	592 (88.76%)	XGBoost	50	47	42	24	20	447	0	13	13	108	0.8132319704129853	0.4462809917355372	0.6363636363636364	0.0	0.6774193548387096	0.0	0.65625	0.1715294117647058	0.0	0.8132319704129853	0.5130324221233311	0.6097783044738834	-0.1074380165289256	0.4686084961458682	0.1050308506746499	7.570926833152771
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10037855	148(22.19%)	519 (77.81%)	XGBoost	50	42	73	66	44	350	16	22	15	81	0.7326388888888888	0.6512683996241779	0.5251798561151079	0.4210526315789473	0.6239316239316239	0.5161290322580645	0.5703125	0.3776589002977027	0.4637681159420289	0.732638888888889	0.7250234888819291	0.4386280445983292	0.2830415880934042	0.4102279152287925	0.4418416310512726	8.08482740720113
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10062226	52(7.8%)	615 (92.2%)	XGBoost	50	22	29	29	11	464	0	11	12	111	0.8330882352941176	0.4549180327868852	0.5	0.0	0.725	0.0	0.5918367346938775	0.15	0.0	0.8330882352941177	0.337431693989071	0.5636142215310702	-0.0937895591600527	0.3831378986866792	0.0684006839833631	6.975618139902751
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10011469	26(3.9%)	641 (96.1%)	XGBoost	50	0	5	0	14	514	0	0	7	127	0.631578947368421	0.5	1.0	0.0	0.2631578947368421	0.0	0.4166666666666667	0.0	0.0	0.631578947368421	0.6344206974128235	0.5061424930644397	0.0	0.289424311247161	0.219907791598968	5.161242779095968
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10058877	53(7.95%)	614 (92.05%)	XGBoost	50	22	28	34	11	460	4	12	10	108	0.8245614035087719	0.5928571428571429	0.4516129032258064	0.25	0.717948717948718	0.2857142857142857	0.5544554455445545	0.155	0.2666666666666666	0.8245614035087719	0.7196428571428571	0.5272497081993454	0.1751858231685006	0.3448728035667453	0.2628823561994379	8.186659995714823
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10033557	58(8.7%)	609 (91.3%)	XGBoost	50	45	34	30	13	456	3	7	8	116	0.8308379301287103	0.6079083518107908	0.53125	0.3	0.723404255319149	0.2727272727272727	0.6126126126126127	0.2063865546218487	0.2857142857142856	0.8308379301287102	0.6407982261640798	0.5772127902904397	0.2254359172543451	0.4086987545407369	0.161254306440603	8.052299988269805
